Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,10,-1.0029100844616285,0.20815705505940948,0.0,0.0,0.0,0.5,0.5263157894736842,0.468159909854428,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,10,0.1665434737093369,0.2378839996083711,0.0,0.0,0.0,0.5,0.5263157894736842,0.468159909854428,,,,,
P4_Diff_All,T-Score Diff (Pre - Post),10,1.1694535581709653,0.357094074905384,,,,,3.6,0.05777957112359715,8.0,2.0,0.0,10.0,5.0
