Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,55,-0.4767612947918421,0.14066949807096055,0.0,4.0,4.0,2.75,0.5980861244019139,0.4393091894274854,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,55,-0.06524950084336856,0.15534598368095834,3.0,4.0,7.0,2.75,6.913875598086125,0.008552940682565102,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),10,1.1250451765844804,0.6112824204033991,,,,,0.4,0.5270892568655381,6.0,4.0,0.0,10.0,5.0
P4_Diff_All,T-Score Diff (Pre - Post),55,0.41151179394847354,0.16952276934362656,,,,,1.4727272727272727,0.22491588401595844,32.0,23.0,0.0,55.0,27.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),6,-0.40834336833171175,0.37702460926866393,,,,,2.6666666666666665,0.10247043485974942,1.0,5.0,0.0,6.0,3.0
