Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,15,0.2831527385666907,0.3913702589939242,3.0,0.0,3.0,0.75,7.105263157894737,0.00768579405521325,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,15,0.2858595792627346,0.27259027860588597,1.0,0.0,1.0,0.75,0.08771929824561403,0.7670968684102772,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),3,-1.3720830615793507,0.8195120958435563,,,,,0.3333333333333333,0.5637028616507731,1.0,2.0,0.0,3.0,1.5
P4_Diff_All,T-Score Diff (Pre - Post),15,0.002706840696043914,0.3506691061714208,,,,,1.6666666666666667,0.1967056024589432,10.0,5.0,0.0,15.0,7.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),5,-1.4659441849640866,0.45715983968291773,,,,,1.8,0.17971249487899593,1.0,4.0,0.0,5.0,2.5
