bin_10s,spike_count,firing_rate_hz
0,213,21.3
1,181,18.1
2,190,19.0
3,194,19.4
4,211,21.1
5,237,23.7
6,209,20.9
7,244,24.4
8,211,21.1
9,203,20.3
10,195,19.5
11,226,22.6
12,197,19.7
13,263,26.3
14,248,24.8
15,252,25.2
16,184,18.4
17,244,24.4
18,168,16.8
19,223,22.3
20,220,22.0
21,233,23.3
22,211,21.1
23,173,17.3
24,235,23.5
25,220,22.0
26,194,19.4
27,230,23.0
28,234,23.4
29,166,16.6
30,189,18.9
31,246,24.6
32,218,21.8
33,206,20.6
34,230,23.0
35,153,15.3
36,162,16.2
37,178,17.8
38,186,18.6
39,264,26.4
40,239,23.9
41,179,17.9
42,229,22.9
43,262,26.2
44,189,18.9
45,191,19.1
46,157,15.7
47,194,19.4
48,166,16.6
49,126,12.6
50,154,15.4
51,174,17.4
52,235,23.5
53,203,20.3
54,202,20.2
55,188,18.8
56,187,18.7
57,160,16.0
58,242,24.2
59,184,18.4
60,197,19.7
61,234,23.4
62,184,18.4
63,176,17.6
64,219,21.9
65,203,20.3
66,172,17.2
67,158,15.8
68,195,19.5
69,201,20.1
70,193,19.3
71,185,18.5
72,159,15.9
73,205,20.5
74,236,23.6
75,193,19.3
76,237,23.7
77,175,17.5
78,207,20.7
79,209,20.9
80,206,20.6
81,206,20.6
82,228,22.8
83,184,18.4
84,246,24.6
85,225,22.5
86,195,19.5
87,236,23.6
88,180,18.0
89,196,19.6
90,209,20.9
91,188,18.8
92,236,23.6
93,214,21.4
94,243,24.3
95,199,19.9
96,175,17.5
97,209,20.9
98,206,20.6
99,176,17.6
100,207,20.7
101,162,16.2
102,168,16.8
103,175,17.5
104,166,16.6
105,162,16.2
106,233,23.3
107,172,17.2
108,194,19.4
109,199,19.9
110,130,13.0
111,219,21.9
112,153,15.3
113,204,20.4
114,240,24.0
115,201,20.1
116,210,21.0
117,196,19.6
118,221,22.1
119,165,16.5
120,166,16.6
121,167,16.7
122,186,18.6
123,207,20.7
124,189,18.9
125,201,20.1
126,212,21.2
127,165,16.5
128,186,18.6
129,202,20.2
130,176,17.6
131,146,14.6
132,187,18.7
133,164,16.4
134,200,20.0
135,200,20.0
136,185,18.5
137,204,20.4
138,197,19.7
139,194,19.4
140,198,19.8
141,213,21.3
142,176,17.6
143,179,17.9
144,228,22.8
145,167,16.7
146,251,25.1
147,220,22.0
148,210,21.0
149,232,23.2
150,219,21.9
151,241,24.1
152,219,21.9
153,224,22.4
154,209,20.9
155,216,21.6
156,205,20.5
157,198,19.8
158,228,22.8
159,223,22.3
160,194,19.4
161,236,23.6
162,191,19.1
163,238,23.8
164,231,23.1
165,175,17.5
166,184,18.4
167,197,19.7
168,232,23.2
169,221,22.1
170,206,20.6
171,214,21.4
172,237,23.7
173,177,17.7
174,148,14.8
175,212,21.2
176,280,28.0
177,204,20.4
178,171,17.1
179,214,21.4
180,191,19.1
181,217,21.7
182,214,21.4
183,211,21.1
184,214,21.4
185,172,17.2
186,196,19.6
187,205,20.5
188,220,22.0
189,220,22.0
190,200,20.0
191,200,20.0
192,229,22.9
193,206,20.6
194,160,16.0
195,211,21.1
196,150,15.0
197,191,19.1
198,250,25.0
199,199,19.9
200,272,27.2
201,219,21.9
202,205,20.5
203,217,21.7
204,201,20.1
205,212,21.2
206,189,18.9
207,134,13.4
208,148,14.8
209,175,17.5
210,215,21.5
211,224,22.4
212,183,18.3
213,188,18.8
214,208,20.8
215,210,21.0
216,173,17.3
217,203,20.3
218,242,24.2
219,238,23.8
220,167,16.7
221,223,22.3
222,210,21.0
223,215,21.5
224,198,19.8
225,225,22.5
226,280,28.0
227,258,25.8
228,242,24.2
229,224,22.4
230,304,30.4
231,316,31.6
232,313,31.3
233,234,23.4
234,267,26.7
235,282,28.2
236,267,26.7
237,201,20.1
238,280,28.0
239,263,26.3
240,321,32.1
241,275,27.5
242,223,22.3
243,303,30.3
244,292,29.2
245,299,29.9
246,224,22.4
247,146,14.6
