Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,4,0.7991232068691339,0.3775515922027809,0.0,0.0,0.0,0.2,0.21052631578947373,0.6463551955394902,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,4,1.5621853344237873,0.36982469542776836,1.0,0.0,1.0,0.2,3.3684210526315796,0.06645742001693118,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),1,1.676528016396062,,,,,,1.0,0.31731050786291115,1.0,0.0,0.0,1.0,0.5
P4_Diff_All,T-Score Diff (Pre - Post),4,0.7630621275546535,0.6950799081271849,,,,,1.0,0.31731050786291115,3.0,1.0,0.0,4.0,2.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),2,-0.39501188905634993,0.3958692713795086,,,,,0.0,1.0,1.0,1.0,0.0,2.0,1.0
