Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,43,0.6983095376416868,0.1094401082580675,1.0,0.0,1.0,2.15,0.6474908200734393,0.42101120786000557,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,43,0.7944801333796969,0.21258041050460638,8.0,2.0,10.0,2.15,30.17013463892289,3.957570525188246e-08,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),11,0.43328133709836014,0.5447407867967795,,,,,2.272727272727273,0.13166801602281455,8.0,3.0,0.0,11.0,5.5
P4_Diff_All,T-Score Diff (Pre - Post),43,0.09617059573801015,0.2120279675182875,,,,,0.5813953488372093,0.44576590791484216,24.0,19.0,0.0,43.0,21.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),19,-0.31848724297333364,0.3237810110460092,,,,,0.05263157894736842,0.8185458083820435,10.0,9.0,0.0,19.0,9.5
