Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,97,0.14780811800056765,0.11240344784337451,6.0,0.0,6.0,4.8500000000000005,0.28703201302224585,0.5921287940155944,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,97,0.40382723357188244,0.10768576229756638,4.0,1.0,5.0,4.8500000000000005,0.004883342376559895,0.9442884430693854,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),11,-0.4738381645113042,0.7201456881472511,,,,,0.8181818181818182,0.36571229628151314,4.0,7.0,0.0,11.0,5.5
P4_Diff_All,T-Score Diff (Pre - Post),97,0.2560191155713148,0.14234364227585117,,,,,2.979381443298969,0.08433149587817097,57.0,40.0,0.0,97.0,48.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),21,-1.393998849040448,0.2976803572819866,,,,,17.19047619047619,3.381272563301577e-05,1.0,20.0,0.0,21.0,10.5
