experimentPhase,trialNumber,startTag,cueEndTag,endTag,startTimeUnixSec,cueEndTimeUnixSec,endTimeUnixSec,startTimeMat,cueEndTimeMat,endTimeMat,trialNumberMat,movieID,clipID,response,trialStartTimePTB,trialEndTimePTB,reactionTimePTB,frameOn,frameOff,clipStartTime,clipEndTime,clipStartTimeMs,clipEndTimeMs,clipDurationMs,clipDurationSec,clipFrameRange,clipTimeRangeMs,clipWindowId,isAccurate,trialOrder,plotOrder,includeInPlots
recog_task,23,Trial start-0-1-330,Clip end,Response-1,1711146408.04922,1711146410.14237,1711146411.36775,438.752751154,440.845826582,442.07147435,23.0,1.0,330.0,1.0,274163.333229074,274166.684609831,1.19247906899545,21247.0,21308.0,708.9105858892226,710.945863610277,708911,710946,2035,2.035277721054399,21247-21308,708911-710946,1.0-708911-710946,0,11,44,True
recog_task,26,Trial start-0-1-444,Clip end,Response-1,1711146418.46093,1711146421.39474,1711146422.67943,449.164885225,452.09863353,453.383539934,26.0,1.0,444.0,1.0,274173.745133433,274177.996297936,1.25025677803205,31105.0,31191.0,1037.8248116950285,1040.6942196296297,1037825,1040694,2869,2.869407934601213,31105-31191,1037825-1040694,1.0-1037825-1040694,0,12,45,True
recog_task,28,Trial start-0-1-872,Clip end,Response-1,1711146425.61721,1711146426.77899,1711146429.25518,456.321425877,457.483112984,459.959584268,28.0,1.0,872.0,1.0,274180.902002237,274184.572127879,2.44338105700444,62641.0,62674.0,2090.030028271605,2091.131080153487,2090030,2091131,1101,1.1010518818820856,62641-62674,2090030-2091131,1.0-2090030-2091131,0,13,46,True
recog_task,29,Trial start-0-1-898,Clip end,Response-2,1711146429.83346,1711146434.87967,1711146436.47695,460.537880253,465.584081718,467.181593367,29.0,1.0,898.0,2.0,274185.117621979,274191.795581755,1.56406976300059,64904.0,65054.0,2165.5354952018683,2170.5402764831497,2165535,2170540,5005,5.004781281281339,64904-65054,2165535-2170540,1.0-2165535-2170540,1,14,9,True
recog_task,30,Trial start-0-1-848,Clip end,Response-2,1711146437.05733,1711146439.84686,1711146441.01258,467.761982595,470.55144245,471.717464871,30.0,1.0,848.0,2.0,274192.34198385,274196.330560197,1.13265937799588,61043.0,61125.0,2036.7124250216884,2039.4483721221222,2036712,2039448,2736,2.7359471004338047,61043-61125,2036712-2039448,1.0-2036712-2039448,1,15,10,True
recog_task,32,Trial start-0-1-408,Clip end,Response-1,1711146449.01704,1711146449.64782,1711146451.87617,479.722157222,480.352832321,482.581465627,32.0,1.0,408.0,1.0,274204.30258363,274207.194081431,2.19540243101073,28232.0,28249.0,941.9665675542209,942.5337760994328,941967,942534,567,0.5672085452118836,28232-28249,941967-942534,1.0-941967-942534,0,16,47,True
recog_task,33,Trial start-0-1-791,Clip end,Response-1,1711146452.45598,1711146454.01482,1711146455.08013,483.161263152,484.719975998,485.785538885,33.0,1.0,791.0,1.0,274207.741144117,274210.398573937,1.03209662804147,56433.0,56478.0,1882.8988136436437,1884.400248028028,1882899,1884400,1501,1.5014343843843108,56433-56478,1882899-1884400,1.0-1882899-1884400,0,17,48,True
recog_task,34,Trial start-0-1-612,Clip end,Response-2,1711146455.66545,1711146460.71576,1711146461.98791,486.370830829,491.421196506,492.693541049,34.0,1.0,612.0,2.0,274210.951058883,274217.305905691,1.23867776198313,45579.0,45729.0,1520.7528401301302,1525.7576214114115,1520753,1525758,5005,5.004781281281339,45579-45729,1520753-1525758,1.0-1520753-1525758,1,18,11,True
recog_task,37,Trial start-0-1-964,Clip end,Response-1,1711146474.14478,1711146475.3341,1711146476.41725,504.850852085,506.040097195,507.123515399,37.0,1.0,964.0,1.0,274229.430660919,274231.734954076,1.04994305199943,70410.0,70444.0,2349.2443334334334,2350.3787505238574,2349244,2350379,1135,1.1344170904239945,70410-70444,2349244-2350379,1.0-2349244-2350379,0,19,49,True
recog_task,38,Trial start-0-1-634,Clip end,Response-2,1711146480.36228,1711146485.41931,1711146486.58081,511.068707671,516.125753159,517.287449289,38.0,1.0,634.0,2.0,274235.648621479,274241.900051174,1.12837574799778,46659.0,46809.0,1556.7872653553554,1561.7920466366365,1556787,1561792,5005,5.004781281281112,46659-46809,1556787-1561792,1.0-1556787-1561792,1,20,12,True
recog_task,40,Trial start-0-1-394,Clip end,Response-1,1711146490.83375,1711146492.38599,1711146493.60859,521.540473658,523.092631082,524.315479865,40.0,1.0,394.0,1.0,274246.12095919,274248.92855964,1.18933749798452,27249.0,27294.0,909.1685675575576,910.6700019419419,909169,910670,1501,1.5014343843843108,27249-27294,909169-910670,1.0-909169-910670,0,21,50,True
recog_task,42,Trial start-0-1-22,Clip end,Response-2,1711146504.43846,1711146507.02127,1711146507.88805,535.145715266,537.728488705,538.595532281,42.0,1.0,22.0,2.0,274259.725423948,274263.208197334,0.833630847977474,1215.0,1290.0,40.53872837837838,43.041119019019014,40539,43041,2502,2.502390640640634,1215-1290,40539-43041,1.0-40539-43041,1,22,13,True
recog_task,43,Trial start-0-1-962,Clip end,Response-2,1711146508.46802,1711146509.78846,1711146511.41392,539.175462493,540.495782785,542.121542303,43.0,1.0,962.0,2.0,274263.756431504,274266.734213123,1.59252301097149,70304.0,70342.0,2345.7076213279947,2346.975499252586,2345708,2346975,1267,1.2678779245911755,70304-70342,2345708-2346975,1.0-2345708-2346975,1,23,14,True
recog_task,44,Trial start-0-1-922,Clip end,Response-2,1711146511.99542,1711146513.47233,1711146514.6638,542.703008226,544.179851196,545.371505077,44.0,1.0,922.0,2.0,274267.283309973,274269.98423839,1.15861443098402,66898.0,66940.0,2232.065721034368,2233.4670597931267,2232066,2233467,1401,1.4013387587588113,66898-66940,2232066-2233467,1.0-2232066-2233467,1,24,15,True
recog_task,46,Trial start-0-1-427,Clip end,Response-2,1711146519.17051,1711146522.12361,1711146523.46542,549.878353685,552.83140423,554.17348746,46.0,1.0,427.0,2.0,274274.458771234,274278.787073072,1.3083652780042,29695.0,29782.0,990.7798676509843,993.6826407941276,990780,993683,2903,2.9027731431432358,29695-29782,990780-993683,1.0-990780-993683,1,25,16,True
recog_task,47,Trial start-0-1-210,Clip end,Response-2,1711146524.04761,1711146526.24067,1711146527.47329,554.75566333,556.948622639,558.18150276,47.0,1.0,210.0,2.0,274279.336121012,274282.7937145,1.19961323699681,11332.0,11396.0,378.09454319652986,380.2299165432099,378095,380230,2135,2.135373346680069,11332-11396,378095-380230,1.0-378095-380230,1,26,17,True
recog_task,53,Trial start-0-1-267,Clip end,Response-2,1711146548.50328,1711146553.54684,1711146554.51628,579.212243759,584.25599824,585.225565541,53.0,1.0,267.0,2.0,274303.792121855,274309.838301065,0.936180869990494,15672.0,15822.0,522.8995482682683,527.9043295495495,522900,527904,5004,5.004781281281225,15672-15822,522900-527904,1.0-522900-527904,1,27,18,True
recog_task,55,Trial start-0-1-290,Clip end,Response-1,1711146558.53306,1711146561.49531,1711146562.58203,589.242439597,592.204644704,593.291560795,55.0,1.0,290.0,1.0,274313.823205055,274317.904567409,1.05312278599013,17581.0,17668.0,586.5937313747081,589.4965045178511,586594,589497,2903,2.9027731431430084,17581-17668,586594-589497,1.0-586594-589497,0,28,51,True
recog_task,60,Trial start-0-1-42,Clip end,Response-1,1711146575.6219,1711146576.48093,1711146577.54952,606.33193748,607.19084789,608.259633112,60.0,1.0,42.0,1.0,274330.912800895,274332.87234398,1.03514694300247,2251.0,2275.0,75.1050844277611,75.9058494327661,75105,75906,801,0.8007650050050046,2251-2275,75105-75906,1.0-75105-75906,0,29,52,True
recog_task,62,Trial start-0-1-58,Clip end,Response-2,1711146580.3374,1711146581.16374,1711146582.27108,611.047605457,611.87382582,612.981417142,62.0,1.0,58.0,2.0,274335.62735527,274337.594266387,1.07445173995802,3066.0,3089.0,102.29772938938939,103.06512918585253,102298,103065,767,0.7673997964631383,3066-3089,102298-103065,1.0-102298-103065,1,30,19,True
recog_task,63,Trial start-0-1-867,Clip end,Response-2,1711146582.85605,1711146585.11424,1711146585.82705,613.56632986,615.824510771,616.537482666,63.0,1.0,867.0,2.0,274338.147189827,274341.150249992,0.67947432899382,62359.0,62425.0,2080.621039462796,2082.82314322656,2080621,2082823,2202,2.202103763764171,62359-62425,2080621-2082823,1.0-2080621-2082823,1,31,20,True
recog_task,65,Trial start-0-1-713,Clip end,Response-1,1711146590.09974,1711146591.08267,1711146592.3128,620.810324002,621.793174646,623.023540792,65.0,1.0,713.0,1.0,274345.390067745,274347.63645833,1.19736937299604,52139.0,52167.0,1739.6286081648316,1740.562834004004,1739629,1740563,934,0.9342258391723135,52139-52167,1739629-1740563,1.0-1739629-1740563,0,32,53,True
recog_task,70,Trial start-0-1-451,Clip end,Response-1,1711146607.69798,1711146608.38414,1711146609.7642,638.409247315,639.09529673,640.475571835,70.0,1.0,451.0,1.0,274362.988927545,274365.088419659,1.34643250599038,31782.0,31801.0,1060.413057877878,1061.0469968401735,1060413,1061047,634,0.6339389622955878,31782-31801,1060413-1061047,1.0-1060413-1061047,0,33,54,True
recog_task,74,Trial start-0-1-105,Clip end,Response-1,1711146620.88954,1711146623.21916,1711146623.87547,651.601310444,653.930878211,654.587431498,74.0,1.0,105.0,1.0,274376.181771123,274379.200174422,0.623237289022654,5279.0,5347.0,176.13493589255924,178.40377007340675,176135,178404,2269,2.268834180847506,5279-5347,176135-178404,1.0-176135-178404,0,34,55,True
recog_task,75,Trial start-0-1-257,Clip end,Response-1,1711146626.23994,1711146628.0201,1711146629.4395,656.952024842,658.732035109,660.151630975,75.0,1.0,257.0,1.0,274381.531829858,274384.764421541,1.38657921203412,14729.0,14781.0,491.43615661328,493.1711474574575,491436,493171,1735,1.7349908441775028,14729-14781,491436-493171,1.0-491436-493171,0,35,56,True
recog_task,76,Trial start-0-1-387,Clip end,Response-1,1711146630.02481,1711146631.92097,1711146632.59541,660.736923903,662.633055299,663.307601516,76.0,1.0,387.0,1.0,274385.317223392,274387.920109236,0.641352656995878,26789.0,26844.0,893.8205716282949,895.6556580980981,893821,895656,1835,1.8350864698031728,26789-26844,893821-895656,1.0-893821-895656,0,36,57,True
recog_task,78,Trial start-0-1-79,Clip end,Response-2,1711146637.0179,1711146639.90528,1711146641.35303,667.730289566,670.617635229,672.065578481,78.0,1.0,79.0,2.0,274392.310725034,274396.67858377,1.41450515697943,4045.0,4130.0,134.96226855188522,137.79831127794463,134962,137798,2836,2.836042726059418,4045-4130,134962-137798,1.0-134962-137798,1,37,21,True
recog_task,80,Trial start-0-1-720,Clip end,Response-1,1711146646.15787,1711146647.57262,1711146648.72459,676.87061977,678.285274879,679.437485924,80.0,1.0,720.0,1.0,274401.450979259,274404.050388505,1.11897859699093,52472.0,52513.0,1750.739222609276,1752.107196159493,1750739,1752107,1368,1.3679735502169024,52472-52513,1750739-1752107,1.0-1750739-1752107,0,38,58,True
recog_task,83,Trial start-0-1-755,Clip end,Response-2,1711146658.69283,1711146659.79096,1711146661.60815,689.406076055,690.504094744,692.321534959,83.0,1.0,755.0,2.0,274413.986969967,274416.934695786,1.78408453898737,54846.0,54877.0,1829.9482276876877,1830.982549152486,1829948,1830983,1035,1.0343214647982677,54846-54877,1829948-1830983,1.0-1829948-1830983,1,39,22,True
recog_task,85,Trial start-0-1-167,Clip end,Response-2,1711146665.34592,1711146668.27452,1711146669.40186,696.059414696,698.987964483,700.115550367,85.0,1.0,167.0,2.0,274420.639656457,274424.728460623,1.09405079699354,8840.0,8926.0,294.94844351017684,297.8178514447781,294948,297818,2870,2.86940793460127,8840-8926,294948-297818,1.0-294948-297818,1,40,23,True
recog_task,88,Trial start-0-1-107,Clip end,Response-1,1711146681.36154,1711146683.26073,1711146684.39732,712.07564609,713.974788253,715.111578788,88.0,1.0,107.0,1.0,274436.656052856,274439.724074852,1.10343595599988,5403.0,5458.0,180.27222175175177,182.10730822155492,180272,182107,1835,1.8350864698031444,5403-5458,180272-182107,1.0-180272-182107,0,41,59,True
recog_task,90,Trial start-0-1-125,Clip end,Response-1,1711146687.77438,1711146688.76029,1711146690.22098,718.488713698,719.474558144,720.935489888,90.0,1.0,125.0,1.0,274443.069313608,274445.548334732,1.42794075002894,6262.0,6290.0,208.93293588922256,209.86716172839508,208933,209867,934,0.9342258391725125,6262-6290,208933-209867,1.0-208933-209867,0,42,60,True
recog_task,91,Trial start-0-1-612,Clip end,Response-2,1711146690.8082,1711146692.49616,1711146693.38698,721.522661607,723.210582403,724.101555742,91.0,1.0,612.0,2.0,274446.10384216,274448.714512073,0.858138823998161,45579.0,45628.0,1520.7528401301302,1522.387735348682,1520753,1522388,1635,1.6348952185519465,45579-45628,1520753-1522388,1.0-1520753-1522388,1,43,24,True
recog_task,93,Trial start-0-1-109,Clip end,Response-2,1711146696.46594,1711146699.42935,1711146700.26057,727.180601215,730.144045472,730.975485985,93.0,1.0,109.0,2.0,274451.760284096,274455.587871164,0.79811992298346,5522.0,5609.0,184.2426815682349,187.14545471137805,184243,187145,2902,2.9027731431431505,5522-5609,184243-187145,1.0-184243-187145,1,44,25,True
recog_task,94,Trial start-0-1-230,Clip end,Response-2,1711146700.84563,1711146705.91313,1711146706.80835,731.560481013,736.628050277,737.5235056,94.0,1.0,230.0,2.0,274456.140528524,274462.136710815,0.862539382011164,12638.0,12788.0,421.6695055522189,426.67428683350016,421670,426674,5004,5.004781281281282,12638-12788,421670-426674,1.0-421670-426674,1,45,26,True
recog_task,97,Trial start-0-1-577,Clip end,Response-1,1711146715.76137,1711146716.98106,1711146719.09187,746.47679197,747.696429454,749.807495923,97.0,1.0,577.0,1.0,274471.057351487,274474.420225076,2.07786952500464,43600.0,43635.0,1454.723092425759,1455.8908747247247,1454723,1455891,1168,1.167782298965676,43600-43635,1454723-1455891,1.0-1454723-1455891,0,46,61,True
recog_task,99,Trial start-0-1-119,Clip end,Response-1,1711146723.17603,1711146723.96506,1711146725.23178,753.891762984,754.680671618,755.947558445,99.0,1.0,119.0,1.0,274478.471493298,274480.560145308,1.23345391300973,6085.0,6107.0,203.02729397731065,203.7613285652319,203027,203761,734,0.7340345879212578,6085-6107,203027-203761,1.0-203027-203761,0,47,62,True
recog_task,100,Trial start-0-1-833,Clip end,Response-2,1711146725.81968,1711146727.28268,1711146728.92965,756.535485429,757.998399739,759.645598252,100.0,1.0,833.0,2.0,274481.115933033,274484.258239491,1.61436903598951,60105.0,60147.0,2005.4158594094094,2006.817198168168,2005416,2006817,1401,1.401338758758584,60105-60147,2005416-2006817,1.0-2005416-2006817,1,48,27,True
recog_task,102,Trial start-0-1-246,Clip end,Response-2,1711146733.45571,1711146735.35058,1711146736.26933,764.171809264,766.066607311,766.985555561,102.0,1.0,246.0,2.0,274488.751981733,274491.59830745,0.885682370979339,13530.0,13585.0,451.4312715715716,453.2663580413747,451431,453266,1835,1.835086469803116,13530-13585,451431-453266,1.0-451431-453266,1,49,28,True
recog_task,104,Trial start-0-1-650,Clip end,Response-1,1711146743.4888,1711146746.3187,1711146748.02886,774.205285077,777.035166773,778.745607366,104.0,1.0,650.0,1.0,274498.786181283,274503.358191226,1.67705783899873,48037.0,48120.0,1602.7645227260593,1605.533835035035,1602765,1605534,2769,2.7693123089757137,48037-48120,1602765-1605534,1.0-1602765-1605534,0,50,63,True
recog_task,106,Trial start-0-1-429,Clip end,Response-1,1711146751.19886,1711146752.08492,1711146753.2367,781.915650118,782.801596821,783.953558144,106.0,1.0,429.0,1.0,274506.49609588,274508.566301672,1.1185548939975,29932.0,29957.0,998.6874220754087,999.5215522889556,998687,999522,835,0.8341302135469277,29932-29957,998687-999522,1.0-998687-999522,0,51,64,True
recog_task,109,Trial start-0-1-574,Clip end,Response-1,1711146760.31432,1711146762.30423,1711146763.08226,791.031470762,793.02127394,793.799545672,109.0,1.0,574.0,1.0,274515.611394767,274518.412530157,0.744479533983395,43362.0,43420.0,1446.7821727927928,1448.7173548882215,1446782,1448717,1935,1.9351820954286723,43362-43420,1446782-1448717,1.0-1446782-1448717,0,52,65,True
recog_task,112,Trial start-0-1-24,Clip end,Response-1,1711146771.1301,1711146774.1551,1711146775.48576,801.84772011,804.872603784,806.203594404,112.0,1.0,24.0,1.0,274526.427613952,274530.816127297,1.29717439197702,1337.0,1426.0,44.60928382048716,47.57878738071405,44609,47579,2970,2.96950356022689,1337-1426,44609-47579,1.0-44609-47579,0,53,66,True
recog_task,113,Trial start-0-1-560,Clip end,Response-1,1711146776.07344,1711146777.98941,1711146778.83969,806.791174459,808.707072303,809.557561569,113.0,1.0,560.0,1.0,274531.371465843,274534.170578511,0.817093049990945,42376.0,42432.0,1413.884077170504,1415.752528848849,1413884,1415753,1869,1.8684516783448544,42376-42432,1413884-1415753,1.0-1413884-1415753,0,54,67,True
recog_task,117,Trial start-0-1-205,Clip end,Response-2,1711146790.09334,1711146791.70666,1711146792.72509,820.811646427,822.424856325,823.44353318,117.0,1.0,205.0,2.0,274545.391702273,274548.056331845,0.985061336017679,11057.0,11104.0,368.91911084751416,370.48727564898235,368919,370487,1568,1.5681648014681855,11057-11104,368919-370487,1.0-368919-370487,1,55,29,True
recog_task,118,Trial start-0-1-51,Clip end,Response-1,1711146793.31584,1711146795.04259,1711146796.557,824.034281273,825.760985234,827.275596333,118.0,1.0,51.0,1.0,274548.614488767,274551.888470691,1.48140782100381,2661.0,2711.0,88.78481992992994,90.4530803570237,88785,90453,1668,1.668260427093756,2661-2711,88785-90453,1.0-88785-90453,0,56,68,True
recog_task,120,Trial start-0-1-83,Clip end,Response-1,1711146804.45765,1711146805.65902,1711146806.70443,835.176484619,836.377482395,837.423435921,120.0,1.0,83.0,1.0,274559.757012725,274562.036322813,1.01241500099422,4180.0,4214.0,139.46657170503838,140.60098879546214,139467,140601,1134,1.1344170904237671,4180-4214,139467-140601,1.0-139467-140601,0,57,69,True
recog_task,121,Trial start-0-1-28,Clip end,Response-2,1711146809.54765,1711146811.59224,1711146814.14427,840.266711491,842.311222913,844.86352401,121.0,1.0,28.0,2.0,274564.846561767,274569.475975548,2.5187999199843,1606.0,1666.0,53.58452491825159,55.5864374307641,53585,55586,2001,2.0019125125125115,1606-1666,53585-55586,1.0-53585-55586,1,58,30,True
recog_task,122,Trial start-0-1-981,Clip end,Response-2,1711146814.73605,1711146819.79452,1711146820.61796,845.455221617,850.513760951,851.337456743,122.0,1.0,981.0,2.0,274570.036630005,274575.950277831,0.790283997019287,71634.0,71784.0,2390.0833486886886,2395.08812996997,2390083,2395088,5005,5.004781281281339,71634-71784,2390083-2395088,1.0-2390083-2395088,1,59,31,True
recog_task,123,Trial start-0-1-187,Clip end,Response-1,1711146821.20921,1711146824.22799,1711146825.22977,851.928609503,854.947457214,855.949515642,123.0,1.0,187.0,1.0,274576.508296102,274580.5619583,0.968872575031128,9923.0,10012.0,331.08296436102773,334.0524679212546,331083,334052,2969,2.969503560226883,9923-10012,331083-334052,1.0-331083-334052,0,60,70,True
recog_task,124,Trial start-0-1-477,Clip end,Response-2,1711146825.81942,1711146827.96183,1711146829.00964,856.539080851,858.68143907,859.729487711,124.0,1.0,477.0,2.0,274581.119384573,274584.341767712,1.01483843202004,34673.0,34735.0,1156.8718757724391,1158.9405187020352,1156872,1158941,2069,2.0686429295960806,34673-34735,1156872-1158941,1.0-1156872-1158941,1,61,32,True
recog_task,125,Trial start-0-1-990,Clip end,Response-2,1711146829.60177,1711146830.8117,1711146831.90564,860.321569372,861.531551915,862.625560952,125.0,1.0,990.0,2.0,274584.902468595,274587.238719522,1.06093963002786,72238.0,72273.0,2410.2359346479816,2411.403716946947,2410236,2411404,1168,1.1677822989654487,72238-72273,2410236-2411404,1.0-2410236-2411404,1,62,33,True
recog_task,127,Trial start-0-1-19,Clip end,Response-1,1711146836.41932,1711146837.57854,1711146838.14642,867.139396163,868.298530833,868.866551642,127.0,1.0,19.0,1.0,274591.720480143,274593.479423926,0.535008988983463,1126.0,1159.0,37.56922481815149,38.67027670003337,37569,38670,1101,1.1010518818818795,1126-1159,37569-38670,1.0-37569-38670,0,63,71,True
recog_task,128,Trial start-0-1-54,Clip end,Response-2,1711146838.73639,1711146839.56289,1711146842.25314,869.456519411,870.282904211,872.973477245,128.0,1.0,54.0,2.0,274594.037564896,274597.586154765,2.65717747603776,2780.0,2802.0,92.75527974641308,93.48931433433434,92755,93489,734,0.7340345879212578,2780-2802,92755-93489,1.0-92755-93489,1,64,34,True
recog_task,130,Trial start-0-1-783,Clip end,Response-1,1711146846.2021,1711146848.38023,1711146849.40507,876.922509024,879.10061089,880.125648432,130.0,1.0,783.0,1.0,274601.502716967,274604.738166921,0.991934702033177,56083.0,56147.0,1871.2209906539872,1873.3563640006673,1871221,1873356,2135,2.135373346680126,56083-56147,1871221-1873356,1.0-1871221-1873356,0,65,72,True
recog_task,133,Trial start-0-1-264,Clip end,Response-1,1711146857.0691,1711146858.53344,1711146859.60857,887.789962417,889.254210083,890.329546874,133.0,1.0,264.0,1.0,274612.370677576,274614.942744613,1.0415192359942,15549.0,15591.0,518.7956276176176,520.1969663763764,518796,520197,1401,1.4013387587588113,15549-15591,518796-520197,1.0-518796-520197,0,66,73,True
recog_task,136,Trial start-0-1-126,Clip end,Response-1,1711146870.69356,1711146872.95122,1711146873.8999,901.414938367,903.672530229,904.621474428,136.0,1.0,126.0,1.0,274625.995006776,274629.234268371,0.915508592035621,6292.0,6358.0,209.93389214547884,212.13599590924258,209934,212136,2202,2.202103763763745,6292-6358,209934-212136,1.0-209934-212136,0,67,74,True
recog_task,138,Trial start-0-1-852,Clip end,Response-1,1711146876.96715,1711146877.95134,1711146879.35184,907.688773899,908.67284189,910.07354114,138.0,1.0,852.0,1.0,274632.269263215,274634.686445058,1.36744450998958,61477.0,61505.0,2051.1929255288624,2052.127151368035,2051193,2052127,934,0.9342258391725409,61477-61505,2051193-2052127,1.0-2051193-2052127,0,68,75,True
recog_task,140,Trial start-0-1-300,Clip end,Response-2,1711146886.60674,1711146891.66962,1711146894.68933,917.328733853,922.391673539,925.411673116,140.0,1.0,300.0,2.0,274641.909357085,274650.023995673,2.986112871964,18474.0,18624.0,616.3888626026027,621.3936438838839,616389,621394,5005,5.004781281281225,18474-18624,616389-621394,1.0-616389-621394,1,69,35,True
recog_task,142,Trial start-0-1-492,Clip end,Response-2,1711146899.65358,1711146902.40449,1711146904.0487,930.376087826,933.126954073,934.771450209,142.0,1.0,492.0,2.0,274654.956708268,274659.384272714,1.61133742402308,35788.0,35869.0,1194.07408329663,1196.776665188522,1194074,1196777,2703,2.702581891891896,35788-35869,1194074-1196777,1.0-1194074-1196777,1,70,36,True
recog_task,144,Trial start-0-1-857,Clip end,Response-2,1711146907.8248,1711146909.95517,1711146911.1207,938.547592906,940.677978654,941.843632255,144.0,1.0,857.0,2.0,274663.128214176,274666.456069014,1.13232840102864,61669.0,61731.0,2057.5990455689025,2059.667688498498,2057599,2059668,2069,2.068642929595626,61669-61731,2057599-2059668,1.0-2057599-2059668,1,71,37,True
recog_task,145,Trial start-0-1-53,Clip end,Response-2,1711146911.71283,1711146913.60536,1711146914.69639,942.43580732,944.328264571,945.41950957,145.0,1.0,53.0,2.0,274667.01684188,274670.032361656,1.0580344540067,2724.0,2778.0,90.88682806806808,92.68854932932933,90887,92689,1802,1.8017212612612497,2724-2778,90887-92689,1.0-90887-92689,1,72,38,True
recog_task,146,Trial start-0-1-368,Clip end,Response-2,1711146915.28914,1711146917.32285,1711146918.39817,946.012205836,948.045954924,949.121455601,146.0,1.0,368.0,2.0,274670.592533233,274673.734248439,1.04221494100057,25229.0,25288.0,841.7708463029696,843.7393936069403,841771,843739,1968,1.9685473039706949,25229-25288,841771-843739,1.0-841771-843739,1,73,39,True
