Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,19,0.46299146556509846,0.3565737183059392,2.0,0.0,2.0,0.9500000000000001,1.2216066481994456,0.2690455769861786,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,19,0.09469140112056247,0.3426287480690055,1.0,1.0,2.0,0.9500000000000001,1.2216066481994456,0.2690455769861786,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),4,-1.1805419266197048,0.7441899933603777,,,,,1.0,0.31731050786291115,1.0,3.0,0.0,4.0,2.0
P4_Diff_All,T-Score Diff (Pre - Post),19,-0.368300064444536,0.24891368885716264,,,,,2.5789473684210527,0.10829365589900916,6.0,13.0,0.0,19.0,9.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),6,-0.7794999719135712,0.40201610128796766,,,,,2.6666666666666665,0.10247043485974942,1.0,5.0,0.0,6.0,3.0
