Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,7,0.6221447121855518,0.5369407987240894,1.0,0.0,1.0,0.35000000000000003,1.2706766917293226,0.25963977138128347,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,7,0.44758509953197084,0.5326196899796352,1.0,0.0,1.0,0.35000000000000003,1.2706766917293226,0.25963977138128347,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),1,0.0332501667898159,,,,,,1.0,0.31731050786291115,1.0,0.0,0.0,1.0,0.5
P4_Diff_All,T-Score Diff (Pre - Post),7,-0.17455961265358086,0.44427507773053765,,,,,0.14285714285714285,0.7054569861112734,4.0,3.0,0.0,7.0,3.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),3,-1.0600738577641884,0.559354350174146,,,,,0.3333333333333333,0.5637028616507731,1.0,2.0,0.0,3.0,1.5
