Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,37,0.07288692270142871,0.18992938330598177,4.0,0.0,4.0,1.85,2.630156472261735,0.10485137990421411,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,37,0.43053719245518723,0.2048381759703499,3.0,0.0,3.0,1.85,0.7524893314366996,0.3856892363856864,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),5,0.1631686859676041,1.0502620847152246,,,,,0.2,0.6547208460185768,3.0,2.0,0.0,5.0,2.5
P4_Diff_All,T-Score Diff (Pre - Post),37,0.3576502697537586,0.2093552388354733,,,,,6.081081081081081,0.013663712868181228,26.0,11.0,0.0,37.0,18.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),7,-0.6541656953547369,0.6288725468805972,,,,,0.14285714285714285,0.7054569861112734,3.0,4.0,0.0,7.0,3.5
