Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,26,-0.4307002505948559,0.18291156324368846,0.0,2.0,2.0,1.3,0.3967611336032388,0.5287667006271226,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,26,-0.19086233713093376,0.20254581005392394,1.0,1.0,2.0,1.3,0.3967611336032388,0.5287667006271226,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),4,0.9241127414208106,1.0164321854431901,,,,,1.0,0.31731050786291115,3.0,1.0,0.0,4.0,2.0
P4_Diff_All,T-Score Diff (Pre - Post),26,0.23983791346392205,0.22679983911248686,,,,,0.6153846153846154,0.43276758066778465,15.0,11.0,0.0,26.0,13.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),2,-1.0584380173983974,0.2908779058528692,,,,,2.0,0.15729920705028105,0.0,2.0,0.0,2.0,1.0
