Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,14,-0.4281101150660226,0.2711247505039036,1.0,0.0,1.0,0.7000000000000001,0.13533834586466154,0.7129600265748315,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,14,0.1356067411731579,0.22156672422918924,0.0,0.0,0.0,0.7000000000000001,0.7368421052631581,0.3906743460235679,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),1,-1.3788379260698087,,,,,,1.0,0.31731050786291115,0.0,1.0,0.0,1.0,0.5
P4_Diff_All,T-Score Diff (Pre - Post),14,0.5637168562391807,0.2669023287353403,,,,,2.5714285714285716,0.10880943004054605,10.0,4.0,0.0,14.0,7.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),1,-1.3788379260698087,,,,,,1.0,0.31731050786291115,0.0,1.0,0.0,1.0,0.5
