bin_10s,spike_count,firing_rate_hz
0,3,0.3
1,2,0.2
2,1,0.1
3,6,0.6
4,6,0.6
5,7,0.7
6,1,0.1
7,3,0.3
8,3,0.3
9,0,0.0
10,3,0.3
11,3,0.3
12,0,0.0
13,5,0.5
14,1,0.1
15,2,0.2
16,2,0.2
17,10,1.0
18,5,0.5
19,3,0.3
20,4,0.4
21,5,0.5
22,1,0.1
23,2,0.2
24,4,0.4
25,6,0.6
26,6,0.6
27,4,0.4
28,0,0.0
29,5,0.5
30,3,0.3
31,8,0.8
32,4,0.4
33,4,0.4
34,5,0.5
35,4,0.4
36,5,0.5
37,3,0.3
38,4,0.4
39,1,0.1
40,9,0.9
41,3,0.3
42,1,0.1
43,2,0.2
44,4,0.4
45,1,0.1
46,8,0.8
47,0,0.0
48,0,0.0
49,0,0.0
50,3,0.3
51,0,0.0
52,1,0.1
53,4,0.4
54,4,0.4
55,3,0.3
56,0,0.0
57,1,0.1
58,4,0.4
59,6,0.6
60,2,0.2
61,5,0.5
62,2,0.2
63,3,0.3
64,2,0.2
65,0,0.0
66,0,0.0
67,1,0.1
68,2,0.2
69,2,0.2
70,5,0.5
71,6,0.6
72,2,0.2
73,2,0.2
74,4,0.4
75,1,0.1
76,1,0.1
77,2,0.2
78,3,0.3
79,1,0.1
80,12,1.2
81,4,0.4
82,4,0.4
83,8,0.8
84,8,0.8
85,3,0.3
86,3,0.3
87,5,0.5
88,10,1.0
89,3,0.3
90,2,0.2
91,3,0.3
92,3,0.3
93,4,0.4
94,2,0.2
95,3,0.3
96,4,0.4
97,2,0.2
98,5,0.5
99,1,0.1
100,6,0.6
101,2,0.2
102,2,0.2
103,4,0.4
104,3,0.3
105,2,0.2
106,7,0.7
107,6,0.6
108,3,0.3
109,3,0.3
110,5,0.5
111,1,0.1
112,1,0.1
113,3,0.3
114,3,0.3
115,6,0.6
116,6,0.6
117,11,1.1
118,6,0.6
119,0,0.0
120,2,0.2
121,3,0.3
122,2,0.2
123,3,0.3
124,2,0.2
125,1,0.1
126,5,0.5
127,12,1.2
128,13,1.3
129,3,0.3
130,11,1.1
131,9,0.9
132,7,0.7
133,4,0.4
134,5,0.5
135,3,0.3
136,2,0.2
137,7,0.7
138,5,0.5
139,4,0.4
140,5,0.5
141,0,0.0
142,6,0.6
143,5,0.5
144,3,0.3
145,4,0.4
146,10,1.0
147,4,0.4
148,5,0.5
149,5,0.5
150,2,0.2
151,9,0.9
152,3,0.3
153,5,0.5
154,5,0.5
155,9,0.9
156,6,0.6
157,5,0.5
158,1,0.1
159,2,0.2
160,2,0.2
161,6,0.6
162,3,0.3
163,1,0.1
164,1,0.1
165,1,0.1
166,2,0.2
167,2,0.2
168,3,0.3
169,5,0.5
170,1,0.1
171,4,0.4
172,4,0.4
173,4,0.4
174,0,0.0
175,2,0.2
176,3,0.3
177,0,0.0
178,2,0.2
179,1,0.1
180,2,0.2
181,1,0.1
182,0,0.0
183,3,0.3
184,3,0.3
185,2,0.2
186,1,0.1
187,1,0.1
188,2,0.2
189,6,0.6
190,7,0.7
191,9,0.9
192,5,0.5
193,5,0.5
194,5,0.5
195,4,0.4
196,1,0.1
197,6,0.6
198,2,0.2
199,2,0.2
200,3,0.3
201,6,0.6
202,1,0.1
203,1,0.1
204,0,0.0
205,0,0.0
206,1,0.1
207,3,0.3
208,6,0.6
209,6,0.6
210,4,0.4
211,5,0.5
212,2,0.2
213,1,0.1
214,7,0.7
215,2,0.2
216,3,0.3
217,2,0.2
218,12,1.2
219,4,0.4
220,4,0.4
221,5,0.5
222,2,0.2
223,5,0.5
224,1,0.1
225,2,0.2
226,3,0.3
227,2,0.2
228,3,0.3
229,1,0.1
230,5,0.5
231,2,0.2
232,3,0.3
233,3,0.3
234,3,0.3
235,2,0.2
236,2,0.2
237,1,0.1
238,2,0.2
239,4,0.4
240,6,0.6
241,7,0.7
242,10,1.0
243,3,0.3
244,4,0.4
245,5,0.5
246,1,0.1
