bin_10s,spike_count,firing_rate_hz
0,16,1.6
1,18,1.8
2,37,3.7
3,33,3.3
4,40,4.0
5,28,2.8
6,16,1.6
7,13,1.3
8,27,2.7
9,32,3.2
10,16,1.6
11,32,3.2
12,25,2.5
13,20,2.0
14,31,3.1
15,22,2.2
16,12,1.2
17,33,3.3
18,24,2.4
19,33,3.3
20,26,2.6
21,19,1.9
22,27,2.7
23,24,2.4
24,30,3.0
25,18,1.8
26,20,2.0
27,23,2.3
28,34,3.4
29,24,2.4
30,30,3.0
31,20,2.0
32,33,3.3
33,31,3.1
34,28,2.8
35,31,3.1
36,34,3.4
37,28,2.8
38,47,4.7
39,30,3.0
40,32,3.2
41,25,2.5
42,32,3.2
43,28,2.8
44,33,3.3
45,20,2.0
46,27,2.7
47,28,2.8
48,36,3.6
49,48,4.8
50,29,2.9
51,20,2.0
52,10,1.0
53,13,1.3
54,16,1.6
55,25,2.5
56,22,2.2
57,34,3.4
58,21,2.1
59,20,2.0
60,30,3.0
61,37,3.7
62,22,2.2
63,21,2.1
64,39,3.9
65,19,1.9
66,30,3.0
67,34,3.4
68,25,2.5
69,21,2.1
70,14,1.4
71,8,0.8
72,33,3.3
73,29,2.9
74,29,2.9
75,20,2.0
76,16,1.6
77,24,2.4
78,21,2.1
79,28,2.8
80,21,2.1
81,37,3.7
82,25,2.5
83,18,1.8
84,25,2.5
85,32,3.2
86,38,3.8
87,33,3.3
88,22,2.2
89,27,2.7
90,36,3.6
91,13,1.3
92,28,2.8
93,26,2.6
94,24,2.4
95,22,2.2
96,24,2.4
97,24,2.4
98,24,2.4
99,28,2.8
100,26,2.6
101,28,2.8
102,13,1.3
103,25,2.5
104,20,2.0
105,27,2.7
106,24,2.4
107,25,2.5
108,38,3.8
109,25,2.5
110,28,2.8
111,10,1.0
112,13,1.3
113,31,3.1
114,34,3.4
115,17,1.7
116,21,2.1
117,15,1.5
118,26,2.6
119,31,3.1
120,26,2.6
121,33,3.3
122,24,2.4
123,28,2.8
124,25,2.5
125,18,1.8
126,27,2.7
127,24,2.4
128,28,2.8
129,18,1.8
130,20,2.0
131,18,1.8
132,28,2.8
133,18,1.8
134,21,2.1
135,36,3.6
136,28,2.8
137,19,1.9
138,21,2.1
139,24,2.4
140,17,1.7
141,24,2.4
142,37,3.7
143,18,1.8
144,38,3.8
145,25,2.5
146,24,2.4
147,22,2.2
148,26,2.6
149,31,3.1
150,18,1.8
151,18,1.8
152,30,3.0
153,4,0.4
154,18,1.8
155,17,1.7
156,19,1.9
157,14,1.4
158,15,1.5
159,14,1.4
160,22,2.2
161,17,1.7
162,17,1.7
163,15,1.5
164,20,2.0
165,4,0.4
166,11,1.1
167,13,1.3
168,22,2.2
169,19,1.9
170,14,1.4
171,29,2.9
172,23,2.3
173,18,1.8
174,19,1.9
175,20,2.0
176,20,2.0
177,14,1.4
178,11,1.1
179,18,1.8
180,18,1.8
181,7,0.7
182,16,1.6
183,21,2.1
184,8,0.8
185,15,1.5
186,28,2.8
187,16,1.6
188,22,2.2
189,19,1.9
190,9,0.9
191,13,1.3
192,14,1.4
193,12,1.2
194,16,1.6
195,22,2.2
196,14,1.4
197,16,1.6
198,26,2.6
199,14,1.4
200,23,2.3
201,12,1.2
202,11,1.1
203,11,1.1
204,8,0.8
205,16,1.6
206,12,1.2
207,9,0.9
208,15,1.5
209,4,0.4
