bin_10s,spike_count,firing_rate_hz
0,29,2.9
1,61,6.1
2,40,4.0
3,71,7.1
4,81,8.1
5,46,4.6
6,42,4.2
7,49,4.9
8,87,8.7
9,57,5.7
10,60,6.0
11,75,7.5
12,74,7.4
13,54,5.4
14,40,4.0
15,41,4.1
16,34,3.4
17,30,3.0
18,18,1.8
19,34,3.4
20,53,5.3
21,79,7.9
22,49,4.9
23,37,3.7
24,27,2.7
25,29,2.9
26,63,6.3
27,34,3.4
28,30,3.0
29,80,8.0
30,48,4.8
31,75,7.5
32,46,4.6
33,44,4.4
34,41,4.1
35,44,4.4
36,45,4.5
37,85,8.5
38,49,4.9
39,51,5.1
40,32,3.2
41,47,4.7
42,30,3.0
43,43,4.3
44,66,6.6
45,45,4.5
46,76,7.6
47,32,3.2
48,78,7.8
49,61,6.1
50,64,6.4
51,88,8.8
52,58,5.8
53,64,6.4
54,49,4.9
55,48,4.8
56,38,3.8
57,20,2.0
58,31,3.1
59,38,3.8
60,28,2.8
61,32,3.2
62,31,3.1
63,42,4.2
64,29,2.9
65,35,3.5
66,28,2.8
67,33,3.3
68,31,3.1
69,46,4.6
70,33,3.3
71,14,1.4
72,39,3.9
73,12,1.2
74,48,4.8
75,35,3.5
76,31,3.1
77,16,1.6
78,17,1.7
79,40,4.0
80,61,6.1
81,39,3.9
82,32,3.2
83,50,5.0
84,27,2.7
85,23,2.3
86,49,4.9
87,40,4.0
88,35,3.5
89,23,2.3
90,44,4.4
91,86,8.6
92,29,2.9
93,23,2.3
94,42,4.2
95,32,3.2
96,40,4.0
97,47,4.7
98,25,2.5
99,41,4.1
100,47,4.7
101,38,3.8
102,25,2.5
103,36,3.6
104,65,6.5
105,24,2.4
106,20,2.0
107,11,1.1
108,42,4.2
109,55,5.5
110,55,5.5
111,36,3.6
112,50,5.0
113,22,2.2
114,21,2.1
115,50,5.0
116,47,4.7
117,39,3.9
118,34,3.4
119,13,1.3
120,36,3.6
121,21,2.1
122,5,0.5
123,15,1.5
124,16,1.6
125,62,6.2
126,39,3.9
127,30,3.0
128,42,4.2
129,19,1.9
130,22,2.2
131,24,2.4
132,24,2.4
133,20,2.0
134,29,2.9
135,30,3.0
136,43,4.3
137,21,2.1
138,23,2.3
139,19,1.9
140,4,0.4
141,22,2.2
142,16,1.6
143,14,1.4
144,18,1.8
145,17,1.7
146,30,3.0
147,59,5.9
148,47,4.7
149,20,2.0
150,32,3.2
151,16,1.6
152,23,2.3
153,22,2.2
154,14,1.4
155,13,1.3
156,36,3.6
157,54,5.4
158,48,4.8
159,23,2.3
160,18,1.8
161,27,2.7
162,33,3.3
163,21,2.1
164,36,3.6
165,29,2.9
166,23,2.3
167,14,1.4
168,45,4.5
169,23,2.3
170,35,3.5
171,36,3.6
172,24,2.4
173,35,3.5
174,31,3.1
175,76,7.6
176,47,4.7
177,16,1.6
178,26,2.6
179,45,4.5
180,33,3.3
181,28,2.8
182,11,1.1
183,17,1.7
184,33,3.3
185,32,3.2
186,64,6.4
187,32,3.2
188,20,2.0
189,7,0.7
190,29,2.9
191,45,4.5
192,39,3.9
193,61,6.1
194,23,2.3
195,45,4.5
196,20,2.0
197,34,3.4
198,25,2.5
199,18,1.8
200,13,1.3
201,21,2.1
202,31,3.1
203,22,2.2
204,39,3.9
205,20,2.0
206,38,3.8
207,78,7.8
208,48,4.8
209,5,0.5
