experimentPhase,trialNumber,startTag,cueEndTag,endTag,startTimeUnixSec,cueEndTimeUnixSec,endTimeUnixSec,startTimeMat,cueEndTimeMat,endTimeMat,trialNumberMat,movieID,clipID,response,trialStartTimePTB,trialEndTimePTB,reactionTimePTB,frameOn,frameOff,clipStartTime,clipEndTime,clipStartTimeMs,clipEndTimeMs,clipDurationMs,clipDurationSec,clipFrameRange,clipTimeRangeMs,clipWindowId,isAccurate,trialOrder,plotOrder,includeInPlots
recog_task,2,Trial start-0-1-246,Clip end,Response-1,1714779046.62069,1714779048.53657,1714779051.60675,24.452541681,26.369489987,29.439922209,2.0,1.0,246.0,1.0,159.429663674,164.446892763,3.03251931299999,13530.0,13585.0,451.43100070070074,453.2660860694027,451431,453266,1835,1.8350853687019821,13530-13585,451431-453266,1.0-451431-453266,0,1,59,True
recog_task,4,Trial start-0-1-954,Clip end,Response-0,1714779055.89344,1714779057.32187,1714779065.90131,33.725799907,35.155105509,43.734552758,4.0,1.0,954.0,0.0,168.701709238,178.742719262,8.54159451499999,69724.0,69765.0,2326.354404497831,2327.7223772272273,2326354,2327722,1368,1.367972729396115,69724-69765,2326354-2327722,1.0-2326354-2327722,0,2,60,True
recog_task,5,Trial start-0-1-264,Clip end,Response-1,1714779066.67725,1714779068.13978,1714779070.90887,44.507154814,45.973442539,48.742841037,5.0,1.0,264.0,1.0,179.486793725,183.750036582,2.71705091299998,15549.0,15591.0,518.7953163263263,520.1966542442442,518795,520197,1402,1.4013379179178855,15549-15591,518795-520197,1.0-518795-520197,0,3,61,True
recog_task,6,Trial start-0-1-799,Clip end,Response-0,1714779071.60874,1714779073.9078,1714779082.40565,49.441749138,51.741666053,60.239293661,6.0,1.0,799.0,0.0,184.41923437,195.254585898,8.45900262399999,56821.0,56888.0,1895.8433770003335,1898.078844631298,1895843,1898079,2236,2.235467630964422,56821-56888,1895843-1898079,1.0-1895843-1898079,0,4,62,True
recog_task,7,Trial start-0-1-922,Clip end,Response-2,1714779083.15002,1714779084.60874,1714779086.59955,60.98341192,62.443010717,64.434135564,7.0,1.0,922.0,2.0,195.959381939,199.441619436,1.952595694,66898.0,66940.0,2232.0643817350683,2233.4657196529865,2232064,2233466,1402,1.4013379179182266,66898-66940,2232064-2233466,1.0-2232064-2233466,1,5,1,True
recog_task,11,Trial start-0-1-205,Clip end,Response-2,1714779099.66436,1714779101.29326,1714779104.21251,77.498358708,79.128160903,82.047735545,11.0,1.0,205.0,2.0,212.474947272,217.054033906,2.881349207,11057.0,11104.0,368.9188894861528,370.48705334668,368919,370487,1568,1.5681638605271928,11057-11104,368919-370487,1.0-368919-370487,1,6,2,True
recog_task,12,Trial start-0-1-300,Clip end,Response-2,1714779104.92257,1714779107.9782,1714779109.14235,82.75677945,85.813346886,86.977772599,12.0,1.0,300.0,2.0,217.734233367,221.985718096,1.12803469100001,18474.0,18564.0,616.3884927527528,619.3913597197197,616388,619391,3003,3.0028669669669625,18474-18564,616388-619391,1.0-616388-619391,1,7,3,True
recog_task,13,Trial start-0-1-210,Clip end,Response-1,1714779109.83582,1714779112.02895,1714779114.41804,87.670156473,89.864239468,92.253665272,13.0,1.0,210.0,1.0,222.64840274,227.261633143,2.351313092,11332.0,11396.0,378.094316329663,380.22968839506177,378094,380230,2136,2.1353720653987693,11332-11396,378094-380230,1.0-378094-380230,0,8,63,True
recog_task,14,Trial start-0-1-755,Clip end,Response-2,1714779115.11457,1714779116.21279,1714779117.61197,92.949161317,94.048224208,95.44771092,14.0,1.0,755.0,2.0,227.925552552,230.455368468,1.361659194,54846.0,54877.0,1829.9471296696697,1830.9814505138472,1829947,1830981,1034,1.0343208441775005,54846-54877,1829947-1830981,1.0-1829947-1830981,1,9,4,True
recog_task,17,Trial start-0-1-818,Clip end,Response-1,1714779133.0825,1714779136.1315,1714779143.28106,110.917766089,113.967724975,121.117756737,17.0,1.0,818.0,1.0,245.894972097,256.124361966,7.11202290099999,58578.0,58668.0,1954.4660132332333,1957.4688802002001,1954466,1957469,3003,3.002866966966849,58578-58668,1954466-1957469,1.0-1954466-1957469,0,10,64,True
recog_task,19,Trial start-0-1-650,Clip end,Response-2,1714779146.85371,1714779149.68334,1714779151.98865,124.689521945,127.520064232,129.825692792,19.0,1.0,650.0,2.0,259.667437664,264.834065192,2.26791281500005,48037.0,48120.0,1602.7635610243576,1605.5328716716717,1602764,1605533,2769,2.7693106473141142,48037-48120,1602764-1605533,1.0-1602764-1605533,1,11,5,True
recog_task,20,Trial start-0-1-173,Clip end,Response-1,1714779152.67437,1714779155.13346,1714779160.39843,130.510331486,132.970423707,138.235749564,20.0,1.0,173.0,1.0,265.488141524,273.242247459,5.22713329499999,9228.0,9300.0,307.8939596796797,310.29625325325327,307894,310296,2402,2.4022935735735587,9228-9300,307894-310296,1.0-307894-310296,0,12,65,True
recog_task,26,Trial start-0-1-330,Clip end,Response-2,1714779185.73748,1714779187.8217,1714779190.25123,163.574732791,165.659838494,168.089709209,26.0,1.0,330.0,2.0,298.550883968,303.09810892,2.39211216699999,21247.0,21308.0,708.9101605238571,710.9454370236904,708910,710945,2035,2.0352764998332304,21247-21308,708910-710945,1.0-708910-710945,1,13,6,True
recog_task,27,Trial start-0-1-703,Clip end,Response-2,1714779190.9456,1714779193.43923,1714779194.08113,168.783066394,171.277596077,171.919742319,27.0,1.0,703.0,2.0,303.761179444,306.927681923,0.604102969999985,51467.0,51540.0,1717.206157654321,1719.6418164164163,1717206,1719642,2436,2.4356587620952723,51467-51540,1717206-1719642,1.0-1717206-1719642,1,14,7,True
recog_task,28,Trial start-0-1-458,Clip end,Response-2,1714779194.77194,1714779196.82188,1714779197.48716,172.6096631,174.660403457,175.325882136,28.0,1.0,458.0,2.0,307.585531116,310.333954854,0.627614702000017,32389.0,32449.0,1080.6650910343678,1082.667002345679,1080665,1082667,2002,2.0019113113112326,32389-32449,1080665-1082667,1.0-1080665-1082667,1,15,8,True
