Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,26,0.4096004315942314,0.2725448909403826,2.0,0.0,2.0,1.3,0.3967611336032388,0.5287667006271226,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,26,0.13236867627812818,0.2854486215187886,2.0,1.0,3.0,1.3,2.3400809716599187,0.12608300007859458,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),5,-0.4259272148598866,0.9495970782047432,,,,,0.2,0.6547208460185768,2.0,3.0,0.0,5.0,2.5
P4_Diff_All,T-Score Diff (Pre - Post),26,-0.2772317553161032,0.22354559500995635,,,,,2.4615384615384617,0.11666446478102341,9.0,17.0,0.0,26.0,13.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),8,-0.7374790211567118,0.35256625702202105,,,,,2.0,0.15729920705028105,2.0,6.0,0.0,8.0,4.0
