bin_10s,spike_count,firing_rate_hz
0,37,3.7
1,52,5.2
2,53,5.3
3,21,2.1
4,18,1.8
5,8,0.8
6,12,1.2
7,6,0.6
8,7,0.7
9,4,0.4
10,4,0.4
11,2,0.2
12,11,1.1
13,3,0.3
14,0,0.0
15,3,0.3
16,6,0.6
17,28,2.8
18,4,0.4
19,8,0.8
20,48,4.8
21,8,0.8
22,28,2.8
23,7,0.7
24,6,0.6
25,24,2.4
26,60,6.0
27,62,6.2
28,28,2.8
29,24,2.4
30,31,3.1
31,19,1.9
32,5,0.5
33,1,0.1
34,13,1.3
35,35,3.5
36,44,4.4
37,41,4.1
38,17,1.7
39,6,0.6
40,16,1.6
41,31,3.1
42,12,1.2
43,2,0.2
44,7,0.7
45,20,2.0
46,10,1.0
47,17,1.7
48,33,3.3
49,30,3.0
50,15,1.5
51,6,0.6
52,19,1.9
53,12,1.2
54,18,1.8
55,10,1.0
56,3,0.3
57,3,0.3
58,3,0.3
59,7,0.7
60,3,0.3
61,1,0.1
62,4,0.4
63,8,0.8
64,7,0.7
65,10,1.0
66,7,0.7
67,1,0.1
68,1,0.1
69,1,0.1
70,2,0.2
71,13,1.3
72,2,0.2
73,12,1.2
74,6,0.6
75,5,0.5
76,1,0.1
77,9,0.9
78,5,0.5
79,4,0.4
80,5,0.5
81,3,0.3
82,2,0.2
83,0,0.0
84,2,0.2
85,4,0.4
86,4,0.4
87,1,0.1
88,5,0.5
89,2,0.2
90,10,1.0
91,1,0.1
92,4,0.4
93,1,0.1
94,1,0.1
95,16,1.6
96,5,0.5
97,4,0.4
98,7,0.7
99,8,0.8
100,30,3.0
101,16,1.6
102,11,1.1
103,10,1.0
104,6,0.6
105,9,0.9
106,16,1.6
107,7,0.7
108,17,1.7
109,17,1.7
110,3,0.3
111,2,0.2
112,12,1.2
113,5,0.5
114,11,1.1
115,7,0.7
116,4,0.4
117,6,0.6
118,6,0.6
119,12,1.2
120,28,2.8
121,34,3.4
122,13,1.3
123,13,1.3
124,12,1.2
125,4,0.4
126,5,0.5
127,1,0.1
128,1,0.1
129,8,0.8
130,8,0.8
131,3,0.3
132,18,1.8
133,3,0.3
134,10,1.0
135,27,2.7
136,11,1.1
137,5,0.5
138,19,1.9
139,17,1.7
140,3,0.3
141,7,0.7
142,3,0.3
143,17,1.7
144,31,3.1
145,34,3.4
146,49,4.9
147,44,4.4
148,55,5.5
149,16,1.6
150,9,0.9
151,14,1.4
152,30,3.0
153,1,0.1
154,17,1.7
155,17,1.7
156,7,0.7
157,24,2.4
158,21,2.1
159,32,3.2
160,15,1.5
161,27,2.7
162,6,0.6
163,8,0.8
164,24,2.4
165,15,1.5
166,12,1.2
167,6,0.6
168,16,1.6
169,54,5.4
170,26,2.6
171,18,1.8
172,5,0.5
173,45,4.5
174,13,1.3
175,0,0.0
176,0,0.0
177,0,0.0
178,0,0.0
179,0,0.0
180,1,0.1
181,13,1.3
182,17,1.7
183,25,2.5
184,11,1.1
185,27,2.7
186,1,0.1
187,2,0.2
188,1,0.1
189,13,1.3
190,17,1.7
191,14,1.4
192,31,3.1
193,6,0.6
194,10,1.0
195,5,0.5
196,11,1.1
197,35,3.5
198,45,4.5
199,22,2.2
200,5,0.5
201,6,0.6
202,13,1.3
203,16,1.6
204,5,0.5
205,2,0.2
206,19,1.9
207,5,0.5
208,13,1.3
209,18,1.8
210,4,0.4
211,12,1.2
212,8,0.8
213,19,1.9
214,37,3.7
215,8,0.8
216,11,1.1
217,10,1.0
218,20,2.0
219,24,2.4
220,6,0.6
221,6,0.6
222,8,0.8
223,17,1.7
224,7,0.7
225,8,0.8
226,8,0.8
227,3,0.3
228,6,0.6
229,8,0.8
230,24,2.4
231,22,2.2
232,13,1.3
233,13,1.3
234,0,0.0
235,0,0.0
236,1,0.1
237,2,0.2
238,6,0.6
239,14,1.4
240,13,1.3
241,5,0.5
242,3,0.3
243,10,1.0
244,21,2.1
245,19,1.9
246,23,2.3
247,24,2.4
