bin_10s,spike_count,firing_rate_hz
0,47,4.7
1,21,2.1
2,34,3.4
3,53,5.3
4,36,3.6
5,30,3.0
6,34,3.4
7,32,3.2
8,43,4.3
9,44,4.4
10,55,5.5
11,50,5.0
12,38,3.8
13,20,2.0
14,28,2.8
15,16,1.6
16,19,1.9
17,14,1.4
18,17,1.7
19,34,3.4
20,30,3.0
21,14,1.4
22,33,3.3
23,46,4.6
24,38,3.8
25,38,3.8
26,27,2.7
27,20,2.0
28,37,3.7
29,47,4.7
30,26,2.6
31,28,2.8
32,39,3.9
33,24,2.4
34,27,2.7
35,46,4.6
36,24,2.4
37,24,2.4
38,17,1.7
39,30,3.0
40,24,2.4
41,40,4.0
42,35,3.5
43,31,3.1
44,33,3.3
45,34,3.4
46,17,1.7
47,18,1.8
48,29,2.9
49,29,2.9
50,15,1.5
51,27,2.7
52,19,1.9
53,20,2.0
54,21,2.1
55,16,1.6
56,15,1.5
57,13,1.3
58,18,1.8
59,19,1.9
60,29,2.9
61,46,4.6
62,26,2.6
63,19,1.9
64,25,2.5
65,30,3.0
66,21,2.1
67,28,2.8
68,16,1.6
69,18,1.8
70,12,1.2
71,16,1.6
72,14,1.4
73,11,1.1
74,13,1.3
75,16,1.6
76,23,2.3
77,8,0.8
78,2,0.2
79,28,2.8
80,20,2.0
81,6,0.6
82,23,2.3
83,7,0.7
84,6,0.6
85,9,0.9
86,7,0.7
87,17,1.7
88,20,2.0
89,17,1.7
90,18,1.8
91,17,1.7
92,30,3.0
93,13,1.3
94,23,2.3
95,18,1.8
96,23,2.3
97,15,1.5
98,29,2.9
99,29,2.9
100,53,5.3
101,31,3.1
102,43,4.3
103,23,2.3
104,18,1.8
105,20,2.0
106,31,3.1
107,20,2.0
108,36,3.6
109,39,3.9
110,10,1.0
111,15,1.5
112,10,1.0
113,29,2.9
114,35,3.5
115,31,3.1
116,29,2.9
117,26,2.6
118,19,1.9
119,12,1.2
120,33,3.3
121,27,2.7
122,20,2.0
123,23,2.3
124,35,3.5
125,20,2.0
126,13,1.3
127,18,1.8
128,33,3.3
129,32,3.2
130,42,4.2
131,28,2.8
132,40,4.0
133,52,5.2
134,19,1.9
135,10,1.0
136,29,2.9
137,18,1.8
138,29,2.9
139,21,2.1
140,46,4.6
141,42,4.2
142,42,4.2
143,30,3.0
144,37,3.7
145,43,4.3
146,19,1.9
147,14,1.4
148,37,3.7
149,27,2.7
150,27,2.7
151,29,2.9
152,25,2.5
153,20,2.0
154,27,2.7
155,15,1.5
156,18,1.8
157,27,2.7
158,22,2.2
159,18,1.8
160,35,3.5
161,19,1.9
162,18,1.8
163,25,2.5
164,27,2.7
165,29,2.9
166,12,1.2
167,26,2.6
168,31,3.1
169,13,1.3
170,18,1.8
171,32,3.2
172,24,2.4
173,15,1.5
174,20,2.0
175,0,0.0
176,0,0.0
177,0,0.0
178,0,0.0
179,0,0.0
180,5,0.5
181,19,1.9
182,11,1.1
183,22,2.2
184,25,2.5
185,35,3.5
186,41,4.1
187,73,7.3
188,52,5.2
189,33,3.3
190,32,3.2
191,21,2.1
192,28,2.8
193,17,1.7
194,13,1.3
195,23,2.3
196,27,2.7
197,39,3.9
198,22,2.2
199,20,2.0
200,47,4.7
201,45,4.5
202,20,2.0
203,21,2.1
204,27,2.7
205,22,2.2
206,32,3.2
207,55,5.5
208,57,5.7
209,29,2.9
210,40,4.0
211,37,3.7
212,32,3.2
213,44,4.4
214,37,3.7
215,22,2.2
216,21,2.1
217,37,3.7
218,30,3.0
219,30,3.0
220,28,2.8
221,35,3.5
222,28,2.8
223,23,2.3
224,39,3.9
225,25,2.5
226,34,3.4
227,18,1.8
228,45,4.5
229,26,2.6
230,30,3.0
231,25,2.5
232,23,2.3
233,29,2.9
234,15,1.5
235,7,0.7
236,33,3.3
237,26,2.6
238,28,2.8
239,42,4.2
240,35,3.5
241,60,6.0
242,67,6.7
243,44,4.4
244,51,5.1
245,32,3.2
246,41,4.1
247,27,2.7
