bin_10s,spike_count,firing_rate_hz
0,83,8.3
1,31,3.1
2,92,9.2
3,55,5.5
4,77,7.7
5,94,9.4
6,95,9.5
7,48,4.8
8,49,4.9
9,35,3.5
10,65,6.5
11,67,6.7
12,59,5.9
13,61,6.1
14,66,6.6
15,61,6.1
16,84,8.4
17,70,7.0
18,50,5.0
19,82,8.2
20,88,8.8
21,68,6.8
22,33,3.3
23,61,6.1
24,83,8.3
25,113,11.3
26,71,7.1
27,58,5.8
28,102,10.2
29,60,6.0
30,165,16.5
31,92,9.2
32,82,8.2
33,64,6.4
34,129,12.9
35,119,11.9
36,96,9.6
37,87,8.7
38,78,7.8
39,130,13.0
40,64,6.4
41,90,9.0
42,73,7.3
43,65,6.5
44,81,8.1
45,57,5.7
46,140,14.0
47,64,6.4
48,54,5.4
49,104,10.4
50,74,7.4
51,149,14.9
52,50,5.0
53,59,5.9
54,47,4.7
55,62,6.2
56,63,6.3
57,38,3.8
58,59,5.9
59,64,6.4
60,57,5.7
61,104,10.4
62,23,2.3
63,10,1.0
64,38,3.8
65,79,7.9
66,66,6.6
67,75,7.5
68,25,2.5
69,99,9.9
70,38,3.8
71,78,7.8
72,58,5.8
73,60,6.0
74,44,4.4
75,50,5.0
76,100,10.0
77,43,4.3
78,34,3.4
79,77,7.7
80,31,3.1
81,47,4.7
82,66,6.6
83,63,6.3
84,76,7.6
85,56,5.6
86,78,7.8
87,74,7.4
88,98,9.8
89,52,5.2
90,81,8.1
91,63,6.3
92,112,11.2
93,111,11.1
94,62,6.2
95,61,6.1
96,51,5.1
97,40,4.0
98,89,8.9
99,73,7.3
100,127,12.7
101,52,5.2
102,88,8.8
103,73,7.3
104,120,12.0
105,84,8.4
106,76,7.6
107,62,6.2
108,54,5.4
109,55,5.5
110,57,5.7
111,46,4.6
112,70,7.0
113,54,5.4
114,122,12.2
115,125,12.5
116,84,8.4
117,72,7.2
118,59,5.9
119,147,14.7
120,78,7.8
121,66,6.6
122,59,5.9
123,102,10.2
124,79,7.9
125,71,7.1
126,62,6.2
127,95,9.5
128,104,10.4
129,84,8.4
130,64,6.4
131,62,6.2
132,129,12.9
133,77,7.7
134,104,10.4
135,44,4.4
136,103,10.3
137,72,7.2
138,57,5.7
139,72,7.2
140,127,12.7
141,62,6.2
142,190,19.0
143,107,10.7
144,178,17.8
145,162,16.2
146,144,14.4
147,264,26.4
148,140,14.0
149,109,10.9
150,117,11.7
151,152,15.2
152,153,15.3
153,111,11.1
154,125,12.5
155,136,13.6
156,109,10.9
157,125,12.5
158,137,13.7
159,204,20.4
160,70,7.0
161,174,17.4
162,152,15.2
163,121,12.1
164,108,10.8
165,134,13.4
166,114,11.4
167,178,17.8
168,187,18.7
169,0,0.0
170,0,0.0
171,0,0.0
172,0,0.0
173,0,0.0
174,0,0.0
175,60,6.0
176,74,7.4
177,127,12.7
178,120,12.0
179,77,7.7
180,55,5.5
181,68,6.8
182,92,9.2
183,38,3.8
184,103,10.3
185,36,3.6
186,67,6.7
187,119,11.9
188,99,9.9
189,68,6.8
190,103,10.3
191,67,6.7
192,44,4.4
193,37,3.7
194,48,4.8
195,90,9.0
196,56,5.6
197,56,5.6
198,76,7.6
199,68,6.8
200,86,8.6
201,51,5.1
202,45,4.5
203,82,8.2
204,75,7.5
205,54,5.4
206,45,4.5
207,68,6.8
208,75,7.5
209,57,5.7
210,28,2.8
211,90,9.0
212,83,8.3
213,54,5.4
214,64,6.4
215,56,5.6
216,114,11.4
217,36,3.6
218,47,4.7
219,40,4.0
220,51,5.1
221,26,2.6
222,88,8.8
223,39,3.9
224,125,12.5
225,45,4.5
226,71,7.1
227,129,12.9
228,45,4.5
229,144,14.4
230,31,3.1
231,65,6.5
232,51,5.1
233,34,3.4
234,32,3.2
235,54,5.4
236,71,7.1
237,92,9.2
238,60,6.0
239,99,9.9
240,67,6.7
241,52,5.2
242,55,5.5
243,92,9.2
244,59,5.9
245,54,5.4
246,126,12.6
247,92,9.2
