bin_10s,spike_count,firing_rate_hz
0,144,14.4
1,163,16.3
2,127,12.7
3,137,13.7
4,141,14.1
5,128,12.8
6,133,13.3
7,133,13.3
8,160,16.0
9,157,15.7
10,171,17.1
11,158,15.8
12,182,18.2
13,130,13.0
14,117,11.7
15,121,12.1
16,130,13.0
17,120,12.0
18,104,10.4
19,122,12.2
20,119,11.9
21,121,12.1
22,124,12.4
23,126,12.6
24,128,12.8
25,112,11.2
26,142,14.2
27,113,11.3
28,119,11.9
29,140,14.0
30,93,9.3
31,142,14.2
32,107,10.7
33,105,10.5
34,123,12.3
35,115,11.5
36,104,10.4
37,137,13.7
38,107,10.7
39,119,11.9
40,111,11.1
41,83,8.3
42,94,9.4
43,139,13.9
44,110,11.0
45,100,10.0
46,115,11.5
47,123,12.3
48,110,11.0
49,110,11.0
50,124,12.4
51,111,11.1
52,95,9.5
53,113,11.3
54,99,9.9
55,89,8.9
56,104,10.4
57,127,12.7
58,127,12.7
59,96,9.6
60,47,4.7
61,107,10.7
62,121,12.1
63,96,9.6
64,112,11.2
65,141,14.1
66,134,13.4
67,148,14.8
68,134,13.4
69,164,16.4
70,126,12.6
71,150,15.0
72,152,15.2
73,135,13.5
74,170,17.0
75,116,11.6
76,147,14.7
77,158,15.8
78,142,14.2
79,119,11.9
80,143,14.3
81,128,12.8
82,125,12.5
83,140,14.0
84,107,10.7
85,96,9.6
86,110,11.0
87,103,10.3
88,110,11.0
89,130,13.0
90,141,14.1
91,137,13.7
92,127,12.7
93,116,11.6
94,102,10.2
95,115,11.5
96,112,11.2
97,123,12.3
98,130,13.0
99,131,13.1
100,127,12.7
101,173,17.3
102,112,11.2
103,138,13.8
104,107,10.7
105,141,14.1
106,97,9.7
107,137,13.7
108,112,11.2
109,117,11.7
110,128,12.8
111,131,13.1
112,110,11.0
113,134,13.4
114,125,12.5
115,88,8.8
116,81,8.1
117,104,10.4
118,120,12.0
119,156,15.6
120,145,14.5
121,136,13.6
122,108,10.8
123,119,11.9
124,105,10.5
125,135,13.5
126,133,13.3
127,103,10.3
128,140,14.0
129,123,12.3
130,135,13.5
131,124,12.4
132,115,11.5
133,122,12.2
134,114,11.4
135,136,13.6
136,131,13.1
137,126,12.6
138,145,14.5
139,114,11.4
140,114,11.4
141,82,8.2
142,118,11.8
143,115,11.5
144,115,11.5
145,99,9.9
146,100,10.0
147,126,12.6
148,112,11.2
149,153,15.3
150,129,12.9
151,100,10.0
152,126,12.6
153,72,7.2
154,100,10.0
155,107,10.7
156,120,12.0
157,97,9.7
158,87,8.7
159,82,8.2
160,102,10.2
161,118,11.8
162,82,8.2
163,92,9.2
164,106,10.6
165,144,14.4
166,120,12.0
167,115,11.5
168,102,10.2
169,112,11.2
170,98,9.8
171,84,8.4
172,85,8.5
173,109,10.9
174,63,6.3
175,117,11.7
176,93,9.3
177,80,8.0
178,89,8.9
179,87,8.7
180,92,9.2
181,93,9.3
182,89,8.9
183,73,7.3
184,97,9.7
185,83,8.3
186,89,8.9
187,100,10.0
188,91,9.1
189,111,11.1
190,82,8.2
191,100,10.0
192,93,9.3
193,96,9.6
194,95,9.5
195,110,11.0
196,121,12.1
197,106,10.6
198,94,9.4
199,113,11.3
200,115,11.5
201,104,10.4
202,111,11.1
203,111,11.1
204,90,9.0
205,110,11.0
206,119,11.9
207,107,10.7
208,117,11.7
209,70,7.0
210,105,10.5
211,106,10.6
212,94,9.4
213,102,10.2
214,106,10.6
215,108,10.8
216,42,4.2
