Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,6,0.8657585623082945,0.382771041373145,1.0,0.0,1.0,0.30000000000000004,1.7192982456140344,0.1897834012167232,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,6,1.5238458480012882,0.2403256137074878,1.0,0.0,1.0,0.30000000000000004,1.7192982456140344,0.1897834012167232,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),2,0.5848458341254322,1.0916821822706297,,,,,0.0,1.0,1.0,1.0,0.0,2.0,1.0
P4_Diff_All,T-Score Diff (Pre - Post),6,0.6580872856929939,0.5083902714800812,,,,,0.6666666666666666,0.4142161782425251,4.0,2.0,0.0,6.0,3.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),3,-0.43228670875263253,0.23157483784780689,,,,,0.3333333333333333,0.5637028616507731,1.0,2.0,0.0,3.0,1.5
