Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,18,-0.010939165291086215,0.22901455397532539,0.0,0.0,0.0,0.9,0.9473684210526319,0.3303900488487915,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,18,-0.037400552431755614,0.22962351105520445,0.0,0.0,0.0,0.9,0.9473684210526319,0.3303900488487915,,,,,
P4_Diff_All,T-Score Diff (Pre - Post),18,-0.026461387140669448,0.2773768326115765,,,,,0.0,1.0,9.0,9.0,0.0,18.0,9.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),3,-0.2390007570581049,0.5418997021929701,,,,,0.3333333333333333,0.5637028616507731,2.0,1.0,0.0,3.0,1.5
