Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,18,-1.1188022450162352,0.16184257364285534,0.0,0.0,0.0,0.9,0.9473684210526319,0.3303900488487915,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,18,-0.3492096107779694,0.20161031292412326,0.0,0.0,0.0,0.9,0.9473684210526319,0.3303900488487915,,,,,
P4_Diff_All,T-Score Diff (Pre - Post),18,0.769592634238266,0.25690957749067694,,,,,2.0,0.15729920705028105,12.0,6.0,0.0,18.0,9.0
