Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,9,-0.12916783008091254,0.2910874721109194,0.0,1.0,1.0,0.45,0.7076023391812865,0.40024092809564094,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,9,-0.03850734394131969,0.5797756816740735,1.0,1.0,2.0,0.45,5.619883040935672,0.01775783388560793,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),3,1.0784444483235334,1.6183348700424731,,,,,0.3333333333333333,0.5637028616507731,2.0,1.0,0.0,3.0,1.5
P4_Diff_All,T-Score Diff (Pre - Post),9,0.09066048613959288,0.5364126240553034,,,,,1.0,0.31731050786291115,3.0,6.0,0.0,9.0,4.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),1,-0.1600089043397694,,,,,,1.0,0.31731050786291115,0.0,1.0,0.0,1.0,0.5
