pID,trial_num,movie_ID,target_movie,frame_on,frame_off,unq_frame_id,clip_ID,mov_clip_ID,clip_duration_sec,resp_answer,reaction_time_sec,timeout,correct,mat_trial_start_sec,ttl_movie_ID,effective_movie_ID,final_time_unix,clip_end_unix,ttl_minus_final_sec,local_shift_sec,exclude,experimentPhase,trialNumber,movieID,clipID,response,reactionTimePTB,trialStartTimePTB,frameOn,frameOff,Accurate,clipStartTime,clipEndTime,clipStartTimeMs,clipEndTimeMs,clipDurationMs,clipDurationSec,clipFrameRange,clipTimeRangeMs,clipWindowId,isAccurate,trialOrder,plotOrder,includeInPlots
576,20.0,1,1,47390,47450,1-47390-47450,643,1-643,1.9963124996668284,2,0.9562170505523682,0,1,1726544033.7371292,1,1,1726518850.9943917,1726518852.9907043,-0.0792915821075439,-0.02553125,False,recog_task,20.0,1,643,2,0.9562170505523682,1726544033.7371292,47390,47450,1,1582.7896312979644,1584.7935852519186,1582790,1584794,2004,2.003953953954124,47390-47450,1582790-1584794,1-1582790-1584794,1,11,11,True
576,21.0,1,1,61043,61125,1-61043-61125,848,1-848,2.727249999666583,2,0.9173290729522704,0,1,1726544037.369699,1,1,1726518854.6269617,1726518857.3542116,-0.0791413784027099,-0.02096875,False,recog_task,21.0,1,848,2,0.9173290729522704,1726544037.369699,61043,61125,1,2038.7893535201868,2041.5280905905906,2038789,2041528,2739,2.738737070403886,61043-61125,2038789-2041528,1-2038789-2041528,1,12,12,True
576,24.0,1,1,51575,51635,1-51575-51635,705,1-705,1.9973749996668173,2,1.0005784034729004,0,1,1726544048.4023745,1,1,1726518865.659637,1726518867.657012,-0.0792670249938964,0.22290625,False,recog_task,24.0,1,705,2,1.0005784034729004,1726544048.4023745,51575,51635,1,1722.5654195862528,1724.569373540207,1722565,1724569,2004,2.003953953954124,51575-51635,1722565-1724569,1-1722565-1724569,1,13,13,True
576,26.0,1,1,2661,2711,1-2661-2711,51,1-51,1.642468749999992,2,0.8140532970428467,0,1,1726544055.9112318,1,1,1726518873.1684942,1726518874.810963,-0.0792741775512695,-0.009125,False,recog_task,26.0,1,51,2,0.8140532970428467,1726544055.9112318,2661,2711,1,88.87535785785786,90.54531948615282,88875,90545,1670,1.6699616282949563,2661-2711,88875-90545,1-88875-90545,1,14,14,True
576,27.0,1,1,61477,61505,1-61477-61505,852,1-852,0.9306874993330894,2,0.8593740463256836,0,1,1726544059.088807,1,1,1726518876.3460696,1726518877.276757,-0.0794196128845214,-0.07584375,False,recog_task,27.0,1,852,2,0.8593740463256836,1726544059.088807,61477,61505,1,2053.2846204537873,2054.2197989656324,2053285,2054220,935,0.9351785118451517,61477-61505,2053285-2054220,1-2053285-2054220,1,15,15,True
576,28.0,1,1,13530,13585,1-13530-13585,246,1-246,1.8297812499999964,2,0.9397387504577636,0,1,1726544061.5438192,1,1,1726518878.8010817,1726518880.630863,-0.0791516304016113,-0.023125,False,recog_task,28.0,1,246,2,0.9397387504577636,1726544061.5438192,13530,13585,1,451.8916166166166,453.72857440774106,451892,453729,1837,1.836957791124462,13530-13585,451892-453729,1-451892-453729,1,16,16,True
576,30.0,1,1,9228,9300,1-9228-9300,173,1-173,2.395656250000002,2,2.417809247970581,0,1,1726544068.8349442,1,1,1726518886.0922067,1726518888.487863,-0.0790567398071289,-0.030875,False,recog_task,30.0,1,173,2,2.417809247970581,1726544068.8349442,9228,9300,1,308.20811811811814,310.61286286286287,308208,310613,2405,2.4047447447447325,9228-9300,308208-310613,1-308208-310613,1,17,17,True
576,31.0,1,1,5279,5347,1-5279-5347,105,1-105,2.255718749666641,2,1.0037293434143066,0,1,1726544074.3243313,1,1,1726518891.5815938,1726518893.8373125,-0.0792336463928222,-0.0140625,False,recog_task,31.0,1,105,2,1.0037293434143066,1726544074.3243313,5279,5347,1,176.31454871538205,178.58569652986318,176315,178586,2271,2.2711478144811394,5279-5347,176315-178586,1-176315-178586,1,18,18,True
576,32.0,1,1,5522,5609,1-5522-5609,109,1-109,2.89559374966666,2,0.942391872406006,0,1,1726544078.264211,1,1,1726518895.5214734,1726518898.417067,-0.0790433883666992,-0.02071875,False,recog_task,32.0,1,109,2,0.942391872406006,1726544078.264211,5522,5609,1,184.43056222889555,187.3362954621288,184431,187336,2905,2.905733233233235,5522-5609,184431-187336,1-184431-187336,1,19,19,True
576,34.0,1,1,70410,70444,1-70410-70444,964,1-964,1.1310624999996437,2,0.8722894191741943,0,1,1726544086.3578067,1,1,1726518903.6150692,1726518904.7461317,-0.0793690681457519,-0.0276875,False,recog_task,34.0,1,964,2,0.8722894191741943,1726544086.3578067,70410,70444,1,2351.6399649649647,2352.7755388722053,2351640,2352776,1136,1.1355739072405413,70410-70444,2351640-2352776,1-2351640-2352776,1,20,20,True
576,35.0,1,1,62359,62425,1-62359-62425,867,1-867,2.195437499333366,2,1.1744461059570312,0,1,1726544089.01299,1,1,1726518906.2702525,1726518908.46569,-0.079052448272705,-0.01534375,False,recog_task,35.0,1,867,2,1.1744461059570312,1726544089.01299,62359,62425,1,2082.74274357691,2084.9470929262598,2082743,2084947,2204,2.204349349349741,62359-62425,2082743-2084947,1-2082743-2084947,1,21,21,True
576,39.0,1,1,61669,61731,1-61669-61731,857,1-857,2.0559999993333804,1,0.9624757766723632,0,0,1726544109.5180368,1,1,1726518926.7752993,1726518928.8312993,-0.0792593955993652,-0.0081875,False,recog_task,39.0,1,857,1,0.9624757766723632,1726544109.5180368,61669,61731,0,2059.6972731064398,2061.7680255255254,2059697,2061768,2071,2.070752419085693,61669-61731,2059697-2061768,1-2059697-2061768,0,22,54,True
576,47.0,1,1,27249,27294,1-27249-27294,394,1-394,1.4965312499999754,1,1.1415743827819824,0,0,1726544157.647902,1,1,1726518974.9051645,1726518976.4016955,-0.0791144371032714,-0.028375,False,recog_task,47.0,1,394,1,1.1415743827819824,1726544157.647902,27249,27294,0,910.0956881881882,911.5986536536536,910096,911599,1503,1.5029654654654223,27249-27294,910096-911599,1-910096-911599,0,23,55,True
576,49.0,1,1,6262,6290,1-6262-6290,125,1-125,0.9243437493333316,1,0.9250493049621582,0,0,1726544165.2390127,1,1,1726518982.4962752,1726518983.420619,-0.0791952610015869,-0.03109375,False,recog_task,49.0,1,125,1,0.9250493049621582,1726544165.2390127,6262,6290,0,209.145994327661,210.08117283950617,209146,210081,935,0.9351785118451801,6262-6290,209146-210081,1-209146-210081,0,24,56,True
576,50.0,1,1,43600,43635,1-43600-43635,577,1-577,1.1641249993333531,1,2.589914560317993,0,0,1726544167.7647128,1,1,1726518985.0135624,1726518986.1776874,-0.0707323551177978,-0.029125,False,recog_task,50.0,1,577,1,2.589914560317993,1726544167.7647128,43600,43635,0,1456.2065398732063,1457.375513013013,1456207,1457376,1169,1.168973139806667,43600-43635,1456207-1457376,1-1456207-1457376,0,25,57,True
576,51.0,1,1,29932,29957,1-29932-29957,429,1-429,0.824187499333334,1,2.629589796066284,0,0,1726544172.1806796,1,1,1726518989.530435,1726518990.3546228,-0.1715452671051025,0.07178125,False,recog_task,51.0,1,429,1,2.629589796066284,1726544172.1806796,29932,29957,0,999.7058291624958,1000.5408099766432,999706,1000541,835,0.8349808141474568,29932-29957,999706-1000541,1-999706-1000541,0,26,58,True
576,52.0,1,1,72485,72575,1-72485-72575,995,1-995,2.995749999666714,2,2.215402603149414,0,1,1726544176.3172636,1,1,1726518993.574526,1726518996.570276,-0.0790760517120361,-0.40715625,False,recog_task,52.0,1,995,2,2.215402603149414,1726544176.3172636,72485,72575,1,2420.943372539206,2423.949303470137,2420943,2423949,3006,3.0059309309308446,72485-72575,2420943-2423949,1-2420943-2423949,1,27,22,True
576,53.0,1,1,20854,20903,1-20854-20903,326,1-326,1.6298124993332976,1,2.195333242416382,0,0,1726544182.1970978,1,1,1726518999.4543602,1726519001.0841727,-0.0791602134704589,-0.028375,False,recog_task,53.0,1,326,1,2.195333242416382,1726544182.1970978,20854,20903,0,696.5075959292626,698.1441583249916,696508,698144,1636,1.6365623957290154,20854-20903,696508-698144,1-696508-698144,0,28,59,True
576,54.0,1,1,9923,10012,1-9923-10012,187,1-187,2.9616874996666525,2,1.828542709350586,0,1,1726544186.7179575,1,1,1726519003.97522,1726519006.9369075,-0.0790300369262695,-0.03540625,False,recog_task,54.0,1,187,2,1.828542709350586,1726544186.7179575,9923,10012,1,331.4205847514181,334.3931164497831,331421,334393,2972,2.972531698365003,9923-10012,331421-334393,1-331421-334393,1,29,23,True
576,56.0,1,1,29695,29782,1-29695-29782,427,1-427,2.913062499333364,2,2.253178358078003,0,1,1726544198.2035446,1,1,1726519015.460807,1726519018.3738697,-0.0789971351623535,-0.47871875,False,recog_task,56.0,1,427,2,2.253178358078003,1726544198.2035446,29695,29782,1,991.7902110443777,994.6959442776109,991790,994696,2906,2.9057332332332635,29695-29782,991790-994696,1-991790-994696,1,30,24,True
576,58.0,1,1,26789,26844,1-26789-26844,387,1-387,1.8302812496666547,2,1.7072811126708984,0,1,1726544208.5499344,1,1,1726519025.8071969,1726519027.637478,-0.0789167881011962,-0.02871875,False,recog_task,58.0,1,387,2,1.7072811126708984,1726544208.5499344,26789,26844,1,894.7320412078745,896.568998998999,894732,896569,1837,1.836957791124405,26789-26844,894732-896569,1-894732-896569,1,31,25,True
576,59.0,1,1,42376,42432,1-42376-42432,560,1-560,1.852531249333424,2,1.006422996520996,0,1,1726544212.750224,1,1,1726519030.0074866,1726519031.8600178,-0.0791165828704834,-0.01853125,False,recog_task,59.0,1,560,2,1.006422996520996,1726544212.750224,42376,42432,1,1415.325879212546,1417.196236236236,1415326,1417196,1870,1.870357023690076,42376-42432,1415326-1417196,1-1415326-1417196,1,32,26,True
576,60.0,1,1,72238,72273,1-72238-72273,990,1-990,1.1648749993332783,2,3.6241281032562256,0,1,1726544216.2735002,1,1,1726519033.530763,1726519034.6956377,-0.0789825916290283,-0.00575,False,recog_task,60.0,1,990,2,3.6241281032562256,1726544216.2735002,72238,72273,1,2412.693762095429,2413.8627352352355,2412694,2413863,1169,1.1689731398064396,72238-72273,2412694-2413863,1-2412694-2413863,1,33,27,True
576,64.0,1,1,50448,50492,1-50448-50492,688,1-688,1.4639999999999418,2,1.5285544395446775,0,1,1726544239.0346658,1,1,1726519056.3025022,1726519057.766502,-0.0895121097564697,-0.010125,False,recog_task,64.0,1,688,2,1.5285544395446775,1726544239.0346658,50448,50492,1,1684.9244844844843,1686.394050717384,1684924,1686394,1470,1.4695662328997514,50448-50492,1684924-1686394,1-1684924-1686394,1,34,28,True
576,65.0,1,1,64904,64964,1-64904-64964,898,1-898,1.9759062486664327,2,0.9123120307922364,0,1,1726544242.7146876,1,1,1726519059.97195,1726519061.9478562,-0.0788700580596923,-0.02103125,False,recog_task,65.0,1,898,2,0.9123120307922364,1726544242.7146876,64904,64964,1,2167.743790457124,2169.7477444110777,2167744,2169748,2004,2.0039539539538964,64904-64964,2167744-2169748,1-2167744-2169748,1,35,29,True
576,67.0,1,1,21247,21308,1-21247-21308,330,1-330,2.029437499333312,2,1.5867972373962402,0,1,1726544251.637631,1,1,1726519068.8948934,1726519070.924331,-0.079073429107666,-0.0435,False,recog_task,67.0,1,330,2,1.5867972373962402,1726544251.637631,21247,21308,1,709.633494327661,711.6708475141809,709633,711671,2038,2.0373531865199084,21247-21308,709633-711671,1-709633-711671,1,36,30,True
576,71.0,1,1,17417,17448,1-17417-17448,287,1-287,1.031812499666671,1,0.9629385471343994,0,0,1726544267.7875483,1,1,1726519085.0448108,1726519086.0766232,-0.0790507793426513,-0.03671875,False,recog_task,71.0,1,287,1,0.9629385471343994,1726544267.7875483,17417,17448,0,581.714433600267,582.7498098098099,581714,582750,1036,1.0353762095429602,17417-17448,581714-582750,1-581714-582750,0,37,60,True
576,72.0,1,1,4045,4130,1-4045-4130,79,1-79,2.8275624993333395,2,2.234091758728028,0,1,1726544270.4374566,1,1,1726519087.694719,1726519090.5222816,-0.0788691043853759,-0.04171875,False,recog_task,72.0,1,79,2,2.234091758728028,1726544270.4374566,4045,4130,1,135.09989572906238,137.93883049716385,135100,137939,2839,2.838934768101467,4045-4130,135100-137939,1-135100-137939,1,38,31,True
576,73.0,1,1,62641,62674,1-62641-62674,872,1-872,1.0969374993333076,2,3.1181509494781494,0,1,1726544276.167362,1,1,1726519093.4246244,1726519094.521562,-0.0789344310760498,-0.03140625,False,recog_task,73.0,1,872,2,3.1181509494781494,1726544276.167362,62641,62674,1,2092.161327160494,2093.2635018351684,2092161,2093264,1103,1.102174674674643,62641-62674,2092161-2093264,1-2092161-2093264,1,39,32,True
576,74.0,1,1,54964,55015,1-54964-55015,758,1-758,1.697687499333142,2,2.050188541412353,0,1,1726544281.0432513,1,1,1726519098.299829,1726519099.9975164,-0.0782990455627441,-0.02140625,False,recog_task,74.0,1,758,2,2.050188541412353,1726544281.0432513,54964,55015,1,1835.7554187520855,1837.4587796129463,1835755,1837459,1704,1.703360860860812,54964-55015,1835755-1837459,1-1835755-1837459,1,40,33,True
576,78.0,1,1,72774,72834,1-72774-72834,999,1-999,1.9962187500000248,2,1.5357320308685305,0,1,1726544302.5432088,1,1,1726519119.8004713,1726519121.79669,-0.0787012577056884,-0.01809375,False,recog_task,78.0,1,999,2,1.5357320308685305,1726544302.5432088,72774,72834,1,2430.595750750751,2432.599704704705,2430596,2432600,2004,2.0039539539538964,72774-72834,2430596-2432600,1-2430596-2432600,1,41,34,True
576,80.0,1,1,15549,15591,1-15549-15591,264,1-264,1.3970624999999472,1,3.3899495601654053,0,0,1726544311.134742,1,1,1726519128.3920045,1726519129.789067,-0.0788245201110839,-0.033125,False,recog_task,80.0,1,264,1,3.3899495601654053,1726544311.134742,15549,15591,0,519.3246671671671,520.7274349349349,519325,520727,1402,1.4027677677677275,15549-15591,519325-520727,1-519325-520727,0,42,61,True
576,81.0,1,1,50848,50933,1-50848-50933,694,1-694,2.828499999333417,2,1.9510149955749512,0,1,1726544316.5788584,1,1,1726519133.8361208,1726519136.6646209,-0.078730821609497,-0.0195625,False,recog_task,81.0,1,694,2,1.9510149955749512,1726544316.5788584,50848,50933,1,1698.284177510844,1701.1231122789454,1698284,1701123,2839,2.8389347681013533,50848-50933,1698284-1701123,1-1698284-1701123,1,43,35,True
576,82.0,1,1,5403,5458,1-5403-5458,107,1-107,1.8306249999999973,2,1.0275166034698486,0,1,1726544322.0287092,1,1,1726519139.2859716,1726519141.1165967,-0.0787415504455566,-0.0320625,False,recog_task,82.0,1,107,2,1.0275166034698486,1726544322.0287092,5403,5458,1,180.45605355355355,182.293011344678,180456,182293,1837,1.836957791124462,5403-5458,180456-182293,1-180456-182293,1,44,36,True
576,83.0,1,1,51885,51975,1-51885-51975,709,1-709,2.996249999999918,2,0.8604037761688232,0,1,1726544325.564058,1,1,1726519142.8213203,1726519145.8175704,-0.0789306163787841,0.31596875,False,recog_task,83.0,1,709,2,0.8604037761688232,1726544325.564058,51885,51975,1,1732.9191816816817,1735.9251126126126,1732919,1735925,3006,3.0059309309308446,51885-51975,1732919-1735925,1-1732919-1735925,1,45,37,True
576,86.0,1,1,1606,1666,1-1606-1666,28,1-28,1.9962187493333368,1,0.9568212032318116,0,0,1726544338.393755,1,1,1726519155.6510174,1726519157.647236,-0.0789175033569336,-0.027,False,recog_task,86.0,1,28,1,0.9568212032318116,1726544338.393755,1606,1666,0,53.63916750083417,55.64312145478812,53639,55643,2004,2.0039539539539533,1606-1666,53639-55643,1-53639-55643,0,46,62,True
576,90.0,1,1,69724,69765,1-69724-69765,954,1-954,1.363156249333315,2,2.91566014289856,0,1,1726544357.0492468,1,1,1726519174.3052363,1726519175.668393,-0.0777664184570312,-0.022,False,recog_task,90.0,1,954,2,2.91566014289856,1726544357.0492468,69724,69765,1,2328.728091424758,2330.09745995996,2328728,2330097,1369,1.3693685352018292,69724-69765,2328728-2330097,1-2328728-2330097,1,47,38,True
576,91.0,1,1,15672,15732,1-15672-15732,267,1-267,1.9971249999999827,2,1.0028817653656006,0,1,1726544361.9910977,1,1,1726519179.2483602,1726519181.245485,-0.0786402225494384,-0.02375,False,recog_task,91.0,1,267,2,1.0028817653656006,1726544361.9910977,15672,15732,1,523.4327727727728,525.4367267267268,523433,525437,2004,2.00395395395401,15672-15732,523433-525437,1-523433-525437,1,48,39,True
576,92.0,1,1,6292,6358,1-6292-6358,126,1-126,2.1958437493333065,2,1.052781581878662,0,1,1726544365.6674285,1,1,1726519182.924691,1726519185.120535,-0.0786008834838867,-0.0416875,False,recog_task,92.0,1,126,2,1.052781581878662,1726544365.6674285,6292,6358,1,210.147971304638,212.3523206539873,210148,212352,2204,2.2043493493493145,6292-6358,210148-212352,1-210148-212352,1,49,40,True
576,93.0,1,1,32389,32449,1-32389-32449,458,1-458,1.997312499333248,2,1.9877967834472656,0,1,1726544369.5789769,1,1,1726519186.836239,1726519188.833552,-0.0785894393920898,-0.02634375,False,recog_task,93.0,1,458,2,1.9877967834472656,1726544369.5789769,32389,32449,1,1081.7677435769103,1083.7716975308642,1081768,1083772,2004,2.0039539539538964,32389-32449,1081768-1083772,1-1081768-1083772,1,50,41,True
576,99.0,1,1,8840,8926,1-8840-8926,167,1-167,2.863187499666651,1,1.0328431129455566,0,0,1726544392.9009864,1,1,1726519210.158249,1726519213.0214365,-0.0786988735198974,-0.03490625,False,recog_task,99.0,1,167,1,1.0328431129455566,1726544392.9009864,8840,8926,0,295.2492158825492,298.1215498832166,295249,298122,2873,2.872334000667365,8840-8926,295249-298122,1-295249-298122,0,51,63,True
576,101.0,1,1,58578,58668,1-58578-58668,818,1-818,2.994249999999965,1,0.9063553810119628,0,0,1726544401.788308,1,1,1726519219.0455704,1726519222.0398204,-0.0786504745483398,-0.025875,False,recog_task,101.0,1,818,1,0.9063553810119628,1726544401.788308,58578,58668,0,1956.4602452452452,1959.466176176176,1956460,1959466,3006,3.0059309309308446,58578-58668,1956460-1959466,1-1956460-1959466,0,52,64,True
576,102.0,1,1,2780,2802,1-2780-2802,54,1-54,0.7175624996666699,1,0.9379513263702391,0,0,1726544406.359301,1,1,1726519223.6165636,1726519224.334126,-0.0786435604095459,0.01753125,False,recog_task,102.0,1,54,1,0.9379513263702391,1726544406.359301,2780,2802,0,92.84986653319986,93.58464964964965,92850,93585,735,0.7347831164497904,2780-2802,92850-93585,1-92850-93585,0,53,65,True
576,103.0,1,1,52261,52286,1-52261-52286,716,1-716,0.8311874993332822,1,0.8425273895263672,0,0,1726544408.7378445,1,1,1726519225.995107,1726519226.8262944,-0.0787169933319091,-0.01578125,False,recog_task,103.0,1,716,1,0.8425273895263672,1726544408.7378445,52261,52286,0,1745.47729312646,1746.3122739406074,1745477,1746312,835,0.8349808141474568,52261-52286,1745477-1746312,1-1745477-1746312,0,54,66,True
576,108.0,1,1,3066,3089,1-3066-3089,58,1-58,0.7642500000000041,1,2.834672212600708,0,0,1726544425.2228832,1,1,1726519242.4801457,1726519243.2443955,-0.0785458087921142,-0.026375,False,recog_task,108.0,1,58,1,2.834672212600708,1726544425.2228832,3066,3089,0,102.40204704704705,103.17022939606272,102402,103170,768,0.7681823490156745,3066-3089,102402-103170,1-102402-103170,0,55,67,True
576,110.0,1,1,53217,53241,1-53217-53241,733,1-733,0.7970625000000382,2,2.708853006362915,0,1,1726544434.7815063,1,1,1726519252.0387688,1726519252.8358312,-0.078608751296997,-0.0110625,False,recog_task,110.0,1,733,2,2.708853006362915,1726544434.7815063,53217,53241,1,1777.4069594594596,1778.2085410410411,1777407,1778209,802,0.8015815815815586,53217-53241,1777407-1778209,1-1777407-1778209,1,56,42,True
576,111.0,1,1,54846,54877,1-54846-54877,755,1-755,1.0307500000001255,1,1.6803741455078125,0,0,1726544438.9676256,1,1,1726519256.208516,1726519257.239266,-0.0623259544372558,-0.03709375,False,recog_task,111.0,1,755,1,1.6803741455078125,1726544438.9676256,54846,54877,0,1831.8143093093092,1832.849685518852,1831814,1832850,1036,1.0353762095428465,54846-54877,1831814-1832850,1-1831814-1832850,0,57,68,True
576,112.0,1,1,66898,66940,1-66898-66940,922,1-922,1.397812499333213,1,1.6736586093902588,0,0,1726544444.2525811,1,1,1726519261.5098436,1726519262.9076562,-0.07853364944458,-0.00765625,False,recog_task,112.0,1,922,1,1.6736586093902588,1726544444.2525811,66898,66940,0,2234.341860193527,2235.7446279612946,2234342,2235745,1403,1.4027677677677275,66898-66940,2234342-2235745,1-2234342-2235745,0,58,69,True
576,113.0,1,1,49083,49173,1-49083-49173,666,1-666,2.995656249999911,1,0.9188928604125975,0,0,1726544448.002093,1,1,1726519265.2509806,1726519268.2466369,-0.0702307224273681,-0.02909375,False,recog_task,113.0,1,666,1,0.9188928604125975,1726544448.002093,49083,49173,0,1639.3345320320318,1642.340462962963,1639335,1642340,3005,3.0059309309312994,49083-49173,1639335-1642340,1-1639335-1642340,0,59,70,True
576,114.0,1,1,56821,56888,1-56821-56888,799,1-799,2.230406249333328,1,0.901742935180664,0,0,1726544452.5797238,1,1,1726519269.8369863,1726519272.0673926,-0.0785262584686279,-0.0090625,False,recog_task,114.0,1,799,1,0.901742935180664,1726544452.5797238,56821,56888,0,1897.7777936269601,1900.0155422088756,1897778,1900016,2238,2.2377485819154117,56821-56888,1897778-1900016,1-1897778-1900016,0,60,71,True
576,117.0,1,1,46334,46369,1-46334-46369,627,1-627,1.1637812496664992,2,0.994218111038208,0,1,1726544464.49179,1,1,1726519281.7490673,1726519282.9128485,-0.0786373615264892,-0.0206875,False,recog_task,117.0,1,627,2,0.994218111038208,1726544464.49179,46334,46369,1,1547.520041708375,1548.6890148481814,1547520,1548689,1169,1.1689731398064396,46334-46369,1547520-1548689,1-1547520-1548689,1,61,43,True
576,119.0,1,1,18474,18564,1-18474-18564,300,1-300,2.9954999999999927,2,0.8315656185150146,0,1,1726544471.4795403,1,1,1726519288.7368028,1726519291.732303,-0.0785627365112304,-0.03278125,False,recog_task,119.0,1,300,2,0.8315656185150146,1726544471.4795403,18474,18564,1,617.0174224224224,620.0233533533534,617017,620023,3006,3.0059309309309583,18474-18564,617017-620023,1-617017-620023,1,62,44,True
576,120.0,1,1,34673,34735,1-34673-34735,477,1-477,2.06181249966653,2,0.8305721282958984,0,1,1726544475.9838023,1,1,1726519293.2410648,1726519295.3028772,-0.0784847736358642,-0.03078125,False,recog_task,120.0,1,477,2,0.8305721282958984,1726544475.9838023,34673,34735,1,1158.0515907574243,1160.1223431765097,1158052,1160122,2070,2.0707524190854656,34673-34735,1158052-1160122,1-1158052-1160122,1,63,45,True
576,124.0,1,1,41110,41170,1-41110-41170,548,1-548,1.996374999333284,1,0.8176748752593994,0,0,1726544497.3541842,1,1,1726519314.6114466,1726519316.6078217,-0.0785067081451416,-0.0199375,False,recog_task,124.0,1,548,1,0.8176748752593994,1726544497.3541842,41110,41170,0,1373.0424507841174,1375.0464047380713,1373042,1375046,2004,2.0039539539538964,41110-41170,1373042-1375046,1-1373042-1375046,0,64,72,True
