experimentPhase,trialNumber,startTag,cueEndTag,endTag,startTimeUnixSec,cueEndTimeUnixSec,endTimeUnixSec,startTimeMat,cueEndTimeMat,endTimeMat,trialNumberMat,movieID,clipID,response,trialStartTimePTB,trialEndTimePTB,reactionTimePTB,frameOn,frameOff,clipStartTime,clipEndTime,clipStartTimeMs,clipEndTimeMs,clipDurationMs,clipDurationSec,clipFrameRange,clipTimeRangeMs,clipWindowId,isAccurate,trialOrder,plotOrder,includeInPlots
recog_task,1,Trial start-0-1-833,Clip end,Response-1,1726272941.56727,1726272943.06455,1726272949.14842,46.633379,48.130545,54.214722,1.0,1.0,833.0,1.0,1726298128.54586,1726298136.15823,6.03027129173279,60105.0,60147.0,2007.446834834835,2008.849592792793,2007447,2008850,1403,1.4027579579578742,60105-60147,2007447-2008850,1.0-2007447-2008850,0,1,57,True
recog_task,3,Trial start-0-1-758,Clip end,Response-2,1726272954.12857,1726272955.88461,1726272957.6551,59.195074,60.950991,62.721514,3.0,1.0,758.0,2.0,1726298141.10704,1726298144.66366,1.73284912109375,54964.0,55015.0,1835.7425809809813,1837.4459299299301,1835743,1837446,1703,1.7033489489488147,54964-55015,1835743-1837446,1.0-1835743-1837446,1,2,1,True
recog_task,4,Trial start-0-1-264,Clip end,Response-1,1726272958.22032,1726272959.68167,1726272962.51201,63.286912,64.748021,67.578365,4.0,1.0,264.0,1.0,1726298145.19945,1726298149.52147,2.79695391654968,15549.0,15591.0,519.3210354354355,520.7237933933934,519321,520724,1403,1.4027579579578742,15549-15591,519321-520724,1.0-519321-520724,0,3,58,True
recog_task,5,Trial start-0-1-368,Clip end,Response-2,1726272963.07892,1726272965.10082,1726272967.01088,68.14541,70.167151,72.077192,5.0,1.0,368.0,2.0,1726298150.0581,1726298154.02077,1.86918687820435,25229.0,25288.0,842.6233457457458,844.5938866866868,842623,844594,1971,1.970540940940964,25229-25288,842623-844594,1.0-842623-844594,1,4,2,True
recog_task,6,Trial start-0-1-326,Clip end,Response-1,1726272967.57807,1726272969.28276,1726272971.73997,72.644605,74.348622,76.806343,6.0,1.0,326.0,1.0,1726298154.55667,1726298158.74885,2.42492723464966,20854.0,20903.0,696.5027251251253,698.1392760760762,696503,698139,1636,1.636550950950891,20854-20903,696503-698139,1.0-696503-698139,0,5,59,True
recog_task,11,Trial start-0-1-51,Clip end,Response-2,1726272996.64543,1726272998.3799,1726272999.39303,101.711934,103.446213,104.459356,11.0,1.0,51.0,2.0,1726298183.62381,1726298186.40183,0.981091737747192,2661.0,2711.0,88.87473633633634,90.54468628628631,88875,90545,1670,1.6699499499499666,2661-2711,88875-90545,1.0-88875-90545,1,6,3,True
recog_task,13,Trial start-0-1-964,Clip end,Response-2,1726273004.80268,1726273005.99646,1726273007.91533,109.86909,111.062493,112.981674,13.0,1.0,964.0,2.0,1726298191.78103,1726298194.92423,1.8867564201355,70410.0,70444.0,2351.6235195195195,2352.7590854854857,2351624,2352759,1135,1.1355659659661796,70410-70444,2351624-2352759,1.0-2351624-2352759,1,7,4,True
recog_task,17,Trial start-0-1-173,Clip end,Response-2,1726273023.14648,1726273025.60123,1726273026.67226,128.212857,130.66751,131.738583,17.0,1.0,173.0,2.0,1726298210.12498,1726298213.6814,1.03926157951355,9228.0,9300.0,308.2059627627628,310.6106906906908,308206,310611,2405,2.404727927927979,9228-9300,308206-310611,1.0-308206-310611,1,8,5,True
recog_task,19,Trial start-0-1-126,Clip end,Response-2,1726273032.30973,1726273034.58348,1726273037.58195,137.376032,139.649692,142.648222,19.0,1.0,126.0,2.0,1726298219.28842,1726298224.5912,2.96558928489685,6292.0,6358.0,210.14650170170174,212.35083563563566,210147,212351,2204,2.204333933933924,6292-6358,210147-212351,1.0-210147-212351,1,9,6,True
recog_task,24,Trial start-0-1-574,Clip end,Response-2,1726273063.33775,1726273065.34562,1726273068.75919,168.404193,170.411864,173.825426,24.0,1.0,574.0,2.0,1726298250.31564,1726298255.76736,3.38180756568909,43362.0,43420.0,1448.2473945945947,1450.1845365365368,1448247,1450185,1938,1.9371419419421727,43362-43420,1448247-1450185,1.0-1448247-1450185,1,10,7,True
recog_task,27,Trial start-0-1-492,Clip end,Response-1,1726273077.48628,1726273080.25802,1726273081.3379,182.552558,185.324201,186.404128,27.0,1.0,492.0,1.0,1726298264.46474,1726298268.34661,1.04754567146301,35788.0,35869.0,1195.2833761761763,1197.9886950950952,1195283,1197989,2706,2.7053189189189197,35788-35869,1195283-1197989,1.0-1195283-1197989,0,11,60,True
recog_task,31,Trial start-0-1-755,Clip end,Response-2,1726273093.31655,1726273094.4233,1726273101.10455,198.382782,199.489461,206.170725,31.0,1.0,755.0,2.0,1726298280.29495,1726298288.11336,6.64868831634521,54846.0,54877.0,1831.8014990990994,1832.8368680680683,1831801,1832837,1036,1.0353689689688963,54846-54877,1831801-1832837,1.0-1831801-1832837,1,12,8,True
recog_task,32,Trial start-0-1-600,Clip end,Response-2,1726273101.6707,1726273104.21464,1726273105.0393,206.737024,209.280796,210.105475,32.0,1.0,600.0,2.0,1726298288.6491,1726298292.04807,0.791810512542725,44969.0,45043.0,1501.919585985986,1504.391111911912,1501920,1504391,2471,2.4715259259260165,44969-45043,1501920-1504391,1.0-1501920-1504391,1,13,9,True
recog_task,38,Trial start-0-1-548,Clip end,Response-1,1726273137.7725,1726273139.84175,1726273146.32509,242.83856,244.907612,251.391172,38.0,1.0,548.0,1.0,1726298324.75018,1726298333.33364,6.4518346786499,41110.0,41170.0,1373.032848848849,1375.036788788789,1373033,1375037,2004,2.0039399399399827,41110-41170,1373033-1375037,1.0-1373033-1375037,0,14,61,True
recog_task,39,Trial start-0-1-703,Clip end,Response-2,1726273146.89109,1726273149.42115,1726273150.94628,251.957124,254.487048,256.012346,39.0,1.0,703.0,2.0,1726298333.86925,1726298337.95539,1.49270248413086,51467.0,51540.0,1718.9462814814817,1721.3844084084085,1718946,1721384,2438,2.4381269269267705,51467-51540,1718946-1721384,1.0-1718946-1721384,1,15,10,True
recog_task,48,Trial start-0-1-210,Clip end,Response-2,1726273185.63292,1726273187.84151,1726273189.59192,290.69889,292.907478,294.657974,48.0,1.0,210.0,2.0,1726298372.61116,1726298376.6004,1.71834349632263,11332.0,11396.0,378.47745665665667,380.61499259259267,378477,380615,2138,2.1375359359360004,11332-11396,378477-380615,1.0-378477-380615,1,16,11,True
recog_task,49,Trial start-0-1-477,Clip end,Response-2,1726273190.15795,1726273192.2786,1726273192.96264,295.224058,297.344363,298.028696,49.0,1.0,477.0,2.0,1726298377.13606,1726298379.97062,0.651823759078979,34673.0,34735.0,1158.0434922922925,1160.1142302302303,1158043,1160114,2071,2.0707379379377926,34673-34735,1158043-1160114,1.0-1158043-1160114,1,17,12,True
recog_task,50,Trial start-0-1-709,Clip end,Response-2,1726273193.52879,1726273196.58851,1726273197.28107,298.59478,301.65451,302.347132,50.0,1.0,709.0,2.0,1726298380.50695,1726298384.28903,0.660156011581421,51885.0,51975.0,1732.9070630630633,1735.9129729729732,1732907,1735913,3006,3.0059099099098603,51885-51975,1732907-1735913,1.0-1732907-1735913,1,18,13,True
recog_task,53,Trial start-0-1-694,Clip end,Response-2,1726273206.30863,1726273209.19635,1726273210.99516,311.374728,314.262328,316.061085,53.0,1.0,694.0,2.0,1726298393.28668,1726298398.00425,1.76640176773071,50848.0,50933.0,1698.2723011011012,1701.1112160160162,1698272,1701111,2839,2.8389149149149944,50848-50933,1698272-1701111,1.0-1698272-1701111,1,19,14,True
recog_task,54,Trial start-0-1-125,Clip end,Response-1,1726273211.58147,1726273212.58869,1726273214.79281,316.628136,317.654607,319.85899,54.0,1.0,125.0,1.0,1726298398.55992,1726298401.80158,2.17215204238892,6262.0,6290.0,209.14453173173175,210.07970370370373,209145,210080,935,0.9351719719719824,6262-6290,209145-210080,1.0-209145-210080,0,20,62,True
recog_task,55,Trial start-0-1-54,Clip end,Response-2,1726273215.35941,1726273216.19334,1726273217.291,320.425456,321.259085,322.357015,55.0,1.0,54.0,2.0,1726298402.33786,1726298404.29954,1.06574130058289,2780.0,2802.0,92.84921721721723,93.58399519519521,92849,93584,735,0.7347779779779842,2780-2802,92849-93584,1.0-92849-93584,1,21,15,True
recog_task,56,Trial start-0-1-535,Clip end,Response-2,1726273217.85763,1726273220.92956,1726273221.69222,322.923651,325.995534,326.758185,56.0,1.0,535.0,2.0,1726298404.83561,1726298408.70093,0.73041844367981,39475.0,39565.0,1318.4254854854858,1321.4313953953956,1318425,1321431,3006,3.0059099099098603,39475-39565,1318425-1321431,1.0-1318425-1321431,1,22,16,True
recog_task,57,Trial start-0-1-848,Clip end,Response-2,1726273222.25872,1726273225.06797,1726273225.97212,327.324625,330.133956,331.038098,57.0,1.0,848.0,2.0,1726298409.23692,1726298412.98065,0.872264385223389,61043.0,61125.0,2038.7750958958961,2041.513813813814,2038775,2041514,2739,2.7387179179179384,61043-61125,2038775-2041514,1.0-2038775-2041514,1,23,17,True
recog_task,58,Trial start-0-1-922,Clip end,Response-2,1726273226.53872,1726273228.01181,1726273229.06287,331.604819,333.077727,334.128826,58.0,1.0,922.0,2.0,1726298413.51696,1726298416.07157,1.01925492286682,66898.0,66940.0,2234.3262350350356,2235.7289929929934,2234326,2235729,1403,1.4027579579578742,66898-66940,2234326-2235729,1.0-2234326-2235729,1,24,18,True
recog_task,61,Trial start-0-1-872,Clip end,Response-1,1726273236.16628,1726273237.33527,1726273238.48449,341.232477,342.401238,343.550425,61.0,1.0,872.0,1.0,1726298423.14459,1726298425.49237,1.11661887168884,62641.0,62674.0,2092.1466962962963,2093.2488632632635,2092147,2093249,1102,1.102166966967161,62641-62674,2092147-2093249,1.0-2092147-2093249,0,25,63,True
