Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,3,0.5585905783004065,0.48186274427043496,0.0,0.0,0.0,0.15000000000000002,0.1578947368421053,0.6911022238448428,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,3,0.2884671543271806,0.7802665277766403,0.0,0.0,0.0,0.15000000000000002,0.1578947368421053,0.6911022238448428,,,,,
P4_Diff_All,T-Score Diff (Pre - Post),3,-0.2701234239732259,0.3544187391081141,,,,,0.3333333333333333,0.5637028616507731,1.0,2.0,0.0,3.0,1.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),1,0.405952853387846,,,,,,1.0,0.31731050786291115,1.0,0.0,0.0,1.0,0.5
