Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,48,0.44313867580802696,0.20731040937652062,8.0,2.0,10.0,2.4000000000000004,25.33333333333333,4.823016375103451e-07,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,48,0.11623681643796424,0.1997469001599093,6.0,1.0,7.0,2.4000000000000004,9.280701754385962,0.002315806909890599,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),17,-0.014746422544101098,0.6209351334472183,,,,,0.058823529411764705,0.8083651559145103,8.0,9.0,0.0,17.0,8.5
P4_Diff_All,T-Score Diff (Pre - Post),48,-0.3269018593700627,0.25048323704038866,,,,,3.0,0.08326451666355042,18.0,30.0,0.0,48.0,24.0
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),12,-1.942684425142284,0.3389350047533727,,,,,12.0,0.0005320055051392492,0.0,12.0,0.0,12.0,6.0
