Plot ID,Metric,N Total,Mean,SEM,Sig Positive,Sig Negative,Total Sig,Expected Sig (5%),Chi2 Stat,P-Value,Pre-Driven (>0),Post-Driven (<0),Exact Zero,Valid N (excluding 0),Expected (50/50)
P1_Post-Stim_T-Scores,Post-Stim T-Score,19,0.8792165355454729,0.12662099061774826,0.0,0.0,0.0,0.9500000000000001,1.0,0.31731050786291115,,,,,
P2_Pre-Stim_T-Scores,Pre-Stim T-Score,19,1.7095917073130462,0.1902625714682931,7.0,0.0,7.0,0.9500000000000001,40.556786703601105,1.9098403218052586e-10,,,,,
P3_Diff_SigOnly,T-Score Diff (Pre - Post),7,1.3587547898779775,0.12413622748961245,,,,,7.0,0.008150971593502705,7.0,0.0,0.0,7.0,3.5
P4_Diff_All,T-Score Diff (Pre - Post),19,0.8303751717675731,0.21221186590505134,,,,,11.842105263157896,0.0005790632172192773,17.0,2.0,0.0,19.0,9.5
P5_Diff_Post_GTE_1,T-Score Diff (Pre - Post),11,0.4578066471953926,0.310813808238029,,,,,4.454545454545454,0.03480847881186725,9.0,2.0,0.0,11.0,5.5
